	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
1965	PROPS_DESC	Zoo Tableset 01	0	A wooden outdoors table set.	木製の屋外用テーブルセット	1.10.0-f3 にて追加
1966	PROPS_DESC	Zoo Streetlight 01	0	A decorative streetlight.	装飾的な街灯	1.10.0-f3 にて追加
1967	PROPS_DESC	Tourist Attraction Stop Zoo	0	An information sign for tourists.	旅行者のための案内看板	1.10.0-f3 にて追加
1968	PROPS_DESC	Giraffe Enclosure Feeding Pole	0	A tall pole for feeding Giraffes.	キリンのための背の高い給餌台	1.10.0-f3 にて追加
1969	PROPS_DESC	Antelope Enclosure Gate	0	A gate for Antelope Enclosures.	レイヨウを囲うための柵の出入り口	1.10.0-f3 にて追加
1970	PROPS_DESC	Antelope Enclosure Fence 8m	0	An 8 meter fence piece for Antelope Enclosures.	レイヨウを囲うための柵（8m）	1.10.0-f3 にて追加
1971	PROPS_DESC	Antelope Enclosure Fence 16m	0	A 16 meter fence piece for Antelope Enclosures.	レイヨウを囲うための柵（16m）	1.10.0-f3 にて追加
1972	PROPS_DESC	Antelope Enclosure Fence Corner	0	A corner piece for Antelope Enclosure fences.	レイヨウを囲う柵の角部分	1.10.0-f3 にて追加
1973	PROPS_DESC	Antelope Enclosure Tree Cage	0	A circular fence to protect the trees in the enclosure.	木を動物から守るための柵	1.10.0-f3 にて追加
1974	PROPS_DESC	Bison Enclosure Fence 8m	0	An sturdy 8 meter fence piece for Bison Enclosures.	バイソンを囲うための丈夫なフェンス（8m）	1.10.0-f3 にて追加
1975	PROPS_DESC	Nature Reserve Billboard Medium 01	0	A medium billboard.	中型の看板	1.10.0-f3 にて追加
1976	PROPS_DESC	Nature Reserve Billboard Large 01	0	A large billboard.	大型の看板	1.10.0-f3 にて追加
1977	PROPS_DESC	Nature Reserve Streetlight 01	0	A simple streetlight with a wooden pole.	木の柱に取り付けられた簡素な街灯	1.10.0-f3 にて追加
1978	PROPS_DESC	Nature Reserve Bench 01	0	A simple bench made out of log.	丸太でできた簡素なベンチ	1.10.0-f3 にて追加
1979	PROPS_DESC	Nature Reserve Sign 01	0	A large information sign.	大きな案内看板	1.10.0-f3 にて追加
1980	PROPS_DESC	Nature Reserve Sign 02	0	A single sign on stands.	一枚板の案内看板	1.10.0-f3 にて追加
1981	PROPS_DESC	Nature Reserve Tableset 01	0	A wooden outdoors table set.	木製の屋外用テーブルセット	1.10.0-f3 にて追加
1982	PROPS_DESC	Nature Reserve Tableset 02	0	A folding outdoors table set.	折りたたみ式の屋外用テーブルセット	1.10.0-f3 にて追加
1983	PROPS_DESC	Nature Reserve Ground Tiles 01	0	Wooden tiles that can be used to cover large areas.	広範囲を覆う木製のタイル	1.10.0-f3 にて追加
1984	PROPS_DESC	Nature Reserve Ground Tiles Winter 01	0	Wooden tiles that can be used to cover large areas.	広範囲を覆う木製のタイル（冬）	1.10.0-f3 にて追加
1985	PROPS_DESC	Firewood Rack 01	0	A firewood rack with a cover on top.	小さな屋根のついた薪台	1.10.0-f3 にて追加
1986	PROPS_DESC	Folding Chair 01	0	A simple folding chair with a backrest.	背もたれがついた簡素な折り畳み椅子	1.10.0-f3 にて追加
1987	PROPS_DESC	Folding Chair 02	0	A simple folding chair.	簡素な折り畳み椅子	1.10.0-f3 にて追加
1988	PROPS_DESC	Kayak 01	0	A small kayak with paddles.	櫂がついたカヤック	1.10.0-f3 にて追加
1989	PROPS_DESC	Kayak 02	0	A small kayak with paddles that floats on water.	櫂が着いたまま水上に浮かぶカヤック	1.10.0-f3 にて追加
1990	PROPS_DESC	Public Binoculars 01	0	Binoculars mounted on a stand.	台座に固定された双眼鏡	1.10.0-f3 にて追加
1991	PROPS_DESC	Tourist Attraction Stop Nature Reserve	0	An information sign for tourists.	旅行者のための情報板	1.10.0-f3 にて追加
1992	PROPS_DESC	Outhouse 01	0	A small outdoors toilet.	小さな外便所	1.10.0-f3 にて追加
1993	PROPS_DESC	Well 01	0	A water well for taking fresh water.	新鮮な水が汲める井戸	1.10.0-f3 にて追加
1994	PROPS_DESC	Bison Marker	0	Allows bisons to spawn on the map from this point.	ここからマップ上にバイソンを出現させます	1.10.0-f3 にて追加
1995	PROPS_DESC	Moose Marker	0	Allows moose wildlife to spawn on the map from this point.	ここからマップ上に野生のヘラジカを出現させます	1.10.0-f3 にて追加
1996	PROPS_DESC	Reindeer Marker	0	Allows reindeer to spawn on the map from this point.	ここからマップ上にトナカイを出現させます	1.10.0-f3 にて追加
1997	PROPS_DESC	Elephant Marker	0	Allows elephants to spawn on the map from this point.	ここからマップ上にゾウを出現させます	1.10.0-f3 にて追加
1998	PROPS_DESC	Antelope Marker	0	Allows antelopes to spawn on the map from this point.	ここからマップ上にレイヨウを出現させます	1.10.0-f3 にて追加
1999	PROPS_DESC	Rhino Marker	0	Allows rhinos to spawn on the map from this point.	ここからマップ上にサイを出現させます	1.10.0-f3 にて追加
2000	PROPS_DESC	Lion Marker	0	Allows lions to spawn on the map from this point.	ここからマップ上にライオンを出現させます	1.10.0-f3 にて追加
2001	PROPS_DESC	Giraffe Marker	0	Allows giraffes to spawn on the map from this point.	ここからマップ上にキリンを出現させます	1.10.0-f3 にて追加
2002	PROPS_DESC	Chimpanzee Marker	0	Allows chimpanzees to spawn on the map from this point.	ここからマップ上にチンパンジーを出現させます	1.10.0-f3 にて追加
2003	PROPS_DESC	Gorilla Marker	0	Allows gorillas to spawn on the map from this point.	ここからマップ上にゴリラを出現させます	1.10.0-f3 にて追加
2004	PROPS_DESC	Flamingo Marker	0	Allows flamingos to spawn on the map from this point.	ここからマップ上にフラミンゴを出現させます	1.10.0-f3 にて追加
2005	PROPS_DESC	Swan Marker	0	Allows swans to spawn on the map from this point.	ここからマップ上にハクチョウを出現させます	1.10.0-f3 にて追加
2006	PROPS_DESC	Dolphin Marker	0	Allows dolphins to spawn on the map from this point. This marker must be placed on water.	ここからマップ上にイルカを出現させます。水上に設置する必要があります	1.10.0-f3 にて追加
2007	PROPS_DESC	Manta Ray Marker	0	Allows manta rays to spawn on the map from this point. This marker must be placed on water.	ここからマップ上にオニイトマキエイを出現させます。水上に設置する必要があります	1.10.0-f3 にて追加
2008	PROPS_DESC	Whale Marker	0	Allows humpback whales to spawn on the map from this point. This marker must be placed on water.	ここからマップ上にザトウクジラを出現させます。水上に設置する必要があります	1.10.0-f3 にて追加
2009	PROPS_DESC	Firework Launcher	0	A platform for launching powerful fireworks.	勇壮な花火を上げるための打ち上げ台	1.10.0-f3 にて追加
2010	PROPS_DESC	Rock 01	0	Some rocks.	岩の集まり	
2011	PROPS_DESC	Rock 02	0	Some rocks.	岩の集まり	
2012	PROPS_DESC	Rock 03	0	Some rocks.	岩の集まり	
2013	PROPS_DESC	Rock 04	0	Some rocks.	岩の集まり	
2014	PROPS_DESC	Rock 05	0	Some rocks.	岩の集まり	
2015	PROPS_DESC	Rock 06	0	Some rocks.	岩の集まり	
2016	PROPS_DESC	Rock 07	0	Some rocks.	岩の集まり	
2017	PROPS_DESC	Rock 08	0	Some rocks.	岩の集まり	
2018	PROPS_DESC	Standing Stone 01	0	A standing stone.	立てて置いてある石	
2019	PROPS_DESC	Standing Stone 02	0	A standing stone.	立てて置いてある石	
2020	PROPS_DESC	Standing Stone 03	0	A standing stone.	立てて置いてある石	
2021	PROPS_DESC	Standing Stone 04	0	A standing stone.	立てて置いてある石	
2022	PROPS_DESC	Standing Stone 05	0	A standing stone.	立てて置いてある石	
2023	PROPS_DESC	Standing Stone 06	0	A standing stone.	立てて置いてある石	
2024	PROPS_DESC	Fallen Tree 01	0	A fallen tree.	倒れた木	
2025	PROPS_DESC	Fallen Tree 02	0	A fallen tree.	倒れた木	
2026	PROPS_DESC	Fallen Tree 03	0	A fallen tree.	倒れた木	
2027	PROPS_DESC	Fallen Tree 04	0	A fallen tree.	倒れた木	
2028	PROPS_DESC	Abandoned Car 01	0	An abandoned car.	放棄された車	
2029	PROPS_DESC	Abandoned Car 02	0	Another abandoned car.	放棄された車	
2030	PROPS_DESC	Logo_nightwatch	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2031	PROPS_DESC	Logo_loimu	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2032	PROPS_DESC	Logo_greed_grief	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2033	PROPS_DESC	Logo_aukio	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2034	PROPS_DESC	Logo_steel_rhino	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2035	PROPS_DESC	Logo_square_packages	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2036	PROPS_DESC	Logo_jubilee	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2037	PROPS_DESC	Logo_itsy_bitsy	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2038	PROPS_DESC	Logo_flaming_ring	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2039	PROPS_DESC	Logo_cinema	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2040	PROPS_DESC	Logo_pernu	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2041	PROPS_DESC	Logo_burned_bean	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2042	PROPS_DESC	Logo_sternberger	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2043	PROPS_DESC	Logo_dino	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2044	PROPS_DESC	logo_thelawaccounting	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2045	PROPS_DESC	logo_dobbelbock	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2046	PROPS_DESC	logo_forestfoundation	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2047	PROPS_DESC	Logo_mariina	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2048	PROPS_DESC	logo_colossalore	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2049	PROPS_DESC	logo_myrtlebio	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2050	PROPS_DESC	logo_orlysbookstore	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2051	PROPS_DESC	logo_radiclean	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2052	PROPS_DESC	logo_mattockwinch	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2053	PROPS_DESC	logo_meatybits	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2054	PROPS_DESC	logo_morellos	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2055	PROPS_DESC	Logo_neckbeard	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2056	PROPS_DESC	Logo_plastimold	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2057	PROPS_DESC	Logo_lizard	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2058	PROPS_DESC	Logo_bowling	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2059	PROPS_DESC	Logo_silky	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2060	PROPS_DESC	Logo_rapido	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2061	PROPS_DESC	Logo_radio	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2062	PROPS_DESC	Logo_sunnygrain	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2063	PROPS_DESC	Logo_news	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2064	PROPS_DESC	Logo_sports	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2065	PROPS_DESC	Logo_electricity	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2066	PROPS_DESC	Logo_fault_tec	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2067	PROPS_DESC	Logo_williams	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2068	PROPS_DESC	Logo_banhammer	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2069	PROPS_DESC	Logo_barber	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2070	PROPS_DESC	logo_tyrell	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
2071	PROPS_DESC	Logo_commercial_variation	0	A placeholder for a random logo that can be placed on a building wall. The logo is selected from a set of predetermined logos.	平坦な建物の壁に配置することができる会社のロゴ(ランダム)。ロゴは一覧から選ばれます。	
2072	PROPS_DESC	Logo_commercial_variation01	0	A placeholder for a random logo that can be placed on a building wall. The logo is selected from a set of predetermined logos.	平坦な建物の壁に配置することができる会社のロゴ(ランダム)。ロゴは一覧から選ばれます。	
2073	PROPS_DESC	logo_office_random	0	A placeholder for a random logo that can be placed on a building wall. The logo is selected from a set of predetermined logos.	平坦な建物の壁に配置することができる会社のロゴ(ランダム)。ロゴは一覧から選ばれます。	
2074	PROPS_DESC	Logo_industrial_variation	0	A placeholder for a random logo that can be placed on a building wall. The logo is selected from a set of predetermined logos.	平坦な建物の壁に配置することができる会社のロゴ(ランダム)。ロゴは一覧から選ばれます。	
2075	PROPS_DESC	Billboard_small_meaty_03	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2076	PROPS_DESC	Billboard_small_meaty_02	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2077	PROPS_DESC	Billboard_small_meaty_01	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2078	PROPS_DESC	Billboard_small_nightwatch_03	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2079	PROPS_DESC	Billboard_small_nightwatch_02	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2080	PROPS_DESC	Billboard_small_nightwatch_01	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2081	PROPS_DESC	Billboard_small_go_nuts_03	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2082	PROPS_DESC	Billboard_small_go_nuts_02	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2083	PROPS_DESC	Billboard_small_go_nuts_01	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2084	PROPS_DESC	Billboard_small_lehto_03	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2085	PROPS_DESC	Billboard_small_lehto_02	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2086	PROPS_DESC	Billboard_small_lehto_01	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2087	PROPS_DESC	Billboard_small_silky_01	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2088	PROPS_DESC	Billboard_small_silky_03	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2089	PROPS_DESC	Billboard_small_silky_02	0	A small billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための小型フレームの看板。	
2090	PROPS_DESC	Billboard_small_variation_03	0	A small billboard with random content and a frame for placing it on a building wall or rooftop. The billboard content is selected from a predetermined set of ads and logos.	建物の壁面や屋上に配置するための小型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2091	PROPS_DESC	Billboard_small_variation_02	0	A small billboard with random content and a frame for placing it on a building wall or rooftop. The billboard content is selected from a predetermined set of ads and logos.	建物の壁面や屋上に配置するための小型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2092	PROPS_DESC	Billboard_small_variation_01	0	A small billboard with random content and a frame for placing it on a building wall or rooftop. The billboard content is selected from a predetermined set of ads and logos.	建物の壁面や屋上に配置するための小型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2093	PROPS_DESC	Billboard_medium_flat_go_nuts_02	0	A medium billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための中型フレームの看板。	
2094	PROPS_DESC	Billboard_medium_flat_go_nuts_01	0	A medium billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための中型フレームの看板。	
2095	PROPS_DESC	Billboard_medium_flat_bigbite_02	0	A medium billboard with a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための中型フレームの看板。	
2096	PROPS_DESC	Billboard_medium_flat_variation_01	0	A medium billboard with random content and a frame for placing it on a building wall or rooftop.	建物の壁面や屋上に配置するための中型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2097	PROPS_DESC	Billboard_medium_flat_bigbite_01	0	Medium Flat Billboard #1	中型の看板 #1	
2098	PROPS_DESC	Billboard_big_go_nuts	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2099	PROPS_DESC	Billboard_big_go_nuts_01	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2100	PROPS_DESC	Billboard_big_go_nuts_02	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2101	PROPS_DESC	Billboard_big_go_nuts_03	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2102	PROPS_DESC	Billboard_big_bigbite	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2103	PROPS_DESC	Billboard_big_bigbite_01	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2104	PROPS_DESC	Billboard_big_bigbite_02	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2105	PROPS_DESC	Billboard_big_bigbite_03	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2106	PROPS_DESC	Billboard_big_popsoda	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2107	PROPS_DESC	Billboard_big_popsoda_01	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2108	PROPS_DESC	Billboard_big_popsoda_02	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2109	PROPS_DESC	Billboard_big_popsoda_03	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2110	PROPS_DESC	Billboard_big_yaxu	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2111	PROPS_DESC	Billboard_big_yaxu_01	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2112	PROPS_DESC	Billboard_big_yaxu_02	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2113	PROPS_DESC	Billboard_big_yaxu_03	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2114	PROPS_DESC	Billboard_big_yakisoba	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2115	PROPS_DESC	Billboard_big_yakisoba_01	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2116	PROPS_DESC	Billboard_big_yakisoba_02	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2117	PROPS_DESC	Billboard_big_yakisoba_03	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2118	PROPS_DESC	Billboard_big_jubilee	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2119	PROPS_DESC	Billboard_big_jubilee_01	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2120	PROPS_DESC	Billboard_big_jubilee_02	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2121	PROPS_DESC	Billboard_big_jubilee_03	0	A large billboard with a frame for placing it on a rooftop.	屋上に配置するための大型フレームの看板。	
2122	PROPS_DESC	Billboard_big_variation_04	0	A large billboard with random content and a frame for placing it on a building rooftop. The billboard content is selected from a predetermined set of ads and logos.	建物の壁面や屋上に配置するための大型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2123	PROPS_DESC	Billboard_big_variation_03	0	A large billboard with random content and a frame for placing it on a building rooftop. The billboard content is selected from a predetermined set of ads and logos.	建物の壁面や屋上に配置するための大型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2124	PROPS_DESC	Billboard_big_variation_02	0	A large billboard with random content and a frame for placing it on a building rooftop. The billboard content is selected from a predetermined set of ads and logos.	建物の壁面や屋上に配置するための大型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2125	PROPS_DESC	Billboard_big_variation_01	0	A large billboard with random content and a frame for placing it on a building rooftop. The billboard content is selected from a predetermined set of ads and logos.	建物の壁面や屋上に配置するための大型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2126	PROPS_DESC	Billboard_big_variation	0	A large billboard with random content and a frame for placing it on a building rooftop. The billboard content is selected from a predetermined set of ads and logos.	建物の壁面や屋上に配置するための大型フレームの看板(ランダム)。看板の内容は広告やロゴの中から選ばれます。	
2127	PROPS_DESC	Billboard_lehto_anim	0	A flat billboard with animated content.	アニメーション付きの看板	
2128	PROPS_DESC	Billboard_silky_anim	0	A flat billboard with animated content.	アニメーション付きの看板	
2129	PROPS_DESC	Billboard_pop_soda_anim	0	A flat billboard with animated content.	アニメーション付きの看板	
2130	PROPS_DESC	Billboard_critter_anim	0	A flat billboard with animated content.	アニメーション付きの看板	
2131	PROPS_DESC	Billboard_3D_variation	0	A three-dimensional advertisement with a rotating stand.	回転スタンド付きの3D広告	
2132	PROPS_DESC	Rotating_squirrel	0	A three-dimensional advertisement with a rotating stand.	回転スタンド付きの3D広告	
2133	PROPS_DESC	Clown	0	A three-dimensional advertisement with a rotating stand.	回転スタンド付きの3D広告	
2134	PROPS_DESC	Rotating_morelloscone	0	A three-dimensional advertisement with a rotating stand.	回転スタンド付きの3D広告	
2135	PROPS_DESC	Octopus	0	A three-dimensional advertisement with a rotating stand.	回転スタンド付きの3D広告	
2136	PROPS_DESC	Bigbite sign	0	A three-dimensional advertisement with a rotating stand.	回転スタンド付きの3D広告	
2137	PROPS_DESC	Barrels	0	Pile of four barrels.	積み重ねられたドラム缶	
2138	PROPS_DESC	Barrel 01	0	A single barrel.	ドラム缶	
2139	PROPS_DESC	Concrete block 01	0	A concrete block with steel bars.	鉄棒付きのコンクリートブロック	
2140	PROPS_DESC	Cable reel 02	0	A wooden cable reel with cable.	木製ケーブルリール	
2141	PROPS_DESC	Cable reel 01	0	A wooden cable reel with cable.	木製ケーブルリール	
2142	PROPS_DESC	Concrete support	0	A concrete pillar with steel bars.	鉄棒付きのコンクリート支柱	
2143	PROPS_DESC	Plank stack	0	A stack of wooden planks.	きちんと積み上げられた板材	
2144	PROPS_DESC	industrial_fence	0	A high steel fence.	高いフェンス	
2145	PROPS_DESC	industrial_gate	0	A heavy steel gate mainly for industrial and other high-security facilities.	高セキュリティ施設の高いフェンス用ゲート	
2146	PROPS_DESC	Cargo container	0	Standard cargo container.	貨物コンテナ	
2147	PROPS_DESC	Industrial random	0	A random prop of industrial type. Things like crates, barrels, etc.	木箱やドラム缶などの産業用の部品をランダムで表示	
2148	PROPS_DESC	Plank pile	0	A pile of wooden planks.	無造作に積み上げられた板材	
2149	PROPS_DESC	Crate pile	0	A pile of wooden crates.	無造作に積み上げられた木箱	
2150	PROPS_DESC	Crate 01	0	A wooden crate.	木箱	
2151	PROPS_DESC	combustion plant roof platform	0	A roof platform fit for industry buildings.	工場に適した屋根プラットフォーム	
2152	PROPS_DESC	swing-set	0	A swing set with three swings.	3人用のブランコ	
2153	PROPS_DESC	High Swing set	0	A high swing set with four swings.	4人用のブランコ	
2154	PROPS_DESC	sandbox	0	A sandbox for children.	子供向けの砂場	
2155	PROPS_DESC	High Sandbox	0	A state-of-the-art sandbox.	最先端を行く砂場	
2156	PROPS_DESC	seesaw	0	A classic playground item.	公園の定番アイテム	
2157	PROPS_DESC	high-seesaw	0	A high-end seesaw for playgrounds.	公園の上級シーソー	
2158	PROPS_DESC	spinning-wheel	0	A spinning wheel for children.	子供たちのための回転する遊具	
2159	PROPS_DESC	high-spinning-wheel	0	A premium spinning wheel with all necessary safety features such as turn limiter and extra padding.	あらゆる安全機能を備えたプレミアムな回転遊具	
2160	PROPS_DESC	slide-complex	0	A complex slide system for kids where you can climb up and slide down endlessly.	永遠に上って滑ることができる滑り台	
2161	PROPS_DESC	high-slide-complex	0	A premium quality slide complex with extra padding for more fun.	パッド付きで更に楽しくなったプレミアムな滑り台	
2162	PROPS_DESC	Flowerpot 04	0	A wooden flowerpot with two flowers.	２つの花が植えてある木製の植木鉢	
2163	PROPS_DESC	Flower pot 03	0	A flowerpot with two flowers.	2輪の花が植えられた植木鉢	
2164	PROPS_DESC	Flower pot 02	0	A flowerpot with a single flower.	1輪の花が植えられた植木鉢	
2165	PROPS_DESC	Flower pot 01	0	A flowerpot with a single flower.	1輪の花が植えられた植木鉢	
2166	PROPS_DESC	Flower pot random	0	A random flowerpot.	ランダムな植木鉢	
2167	PROPS_DESC	High Flower Pot 03	0	A sophisticated plant with a fancy square pot.	魅力的な植物が植えてある可愛い四角形の植木鉢	
2168	PROPS_DESC	High Flower Pot 02	0	A sophisticated plant with a fancy square pot.	魅力的な植物が植えてある可愛い四角形の植木鉢	
2169	PROPS_DESC	High Flower Pot 01	0	A sophisticated plant with a fancy square pot.	魅力的な植物が植えてある可愛い四角形の植木鉢	
2170	PROPS_DESC	High Flower Pot random	0	A random high-level flowerpot.	ランダムな上級植木鉢	
2171	PROPS_DESC	Botanical garden flowers	0	A colorful flower bed.	多彩な色の花が植えてある花壇	
2172	PROPS_DESC	Garden_pot	0	A fancy flowerpot with a high stand.	高いスタンドに設置されたかわいい植木鉢	
2173	PROPS_DESC	Rooftop access 01	0	A rooftop access.	屋上の装飾品	
2174	PROPS_DESC	Rooftop access 02	0	A rooftop access.	屋上の装飾品	
2175	PROPS_DESC	Rooftop access 03	0	A rooftop access.	屋上の装飾品	
