0	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
1158	BUILDING_DESC	ScienceCenter	0	Inside the Science Center, top notch scientists from all over the world work to find out more about the world we live in. Their latest discoveries are presented to visitors in exhibitions. Requirement for building the Fusion Power Plant.	科学館では、世界中から集まった超一流の科学者が、わたしたちが今いるこの世界のことを研究しています。最新の研究成果は研究発表会で訪問客に公開されます。核融合発電所を建設するために必要です。	
1159	BUILDING_DESC	Cathedral of Plentitude	0	The gorgeous cathedral celebrates how fantastic the city has become. Open for all religions. Requirement for building the Eden Project. Please note that parks and Unique Buildings don’t count towards the requirements.	この壮麗な聖堂は都市のすばらしい成長ぶりを称えています。どの宗教にも応じています。エデンプロジェクトを建設するために必要です。この建物のアンロックに、公園やユニーク施設は必要ありません。	
1160	BUILDING_DESC	Statue of Industry	0	Having booming industry allows you to build a statue to commemorate this great time in the history of the city. Requirement for building the Eden Project.	高度に発展を続ける産業のおかげで、市史に残るこの栄光の時代を記念する像が建設できるようになりました。エデンプロジェクトを建設するために必要です。	
1161	BUILDING_DESC	Opera House	0	People near and far come to enjoy the wonderful music played and songs sung at the Opera House. Requirement for building the Space Elevator.	オペラハウスに響くすばらしい音楽や歌を聴きに、至る所から人がやって来ます。軌道エレベータを建設するために必要です。	
1162	BUILDING_DESC	Grand Mall	0	People always like to shop! Tourists even more so. Why not have a mall when you have more of them coming in? Requirement for building the Space Elevator.	みんないつでも買い物に行きたがりますね！ 観光客ならなおさらです。そこで訪れる観光客が増えてきたら、モールを建設してはどうでしょう？ 軌道エレベータの建設に必要です。	
1163	BUILDING_DESC	SeaAndSky Scraper	0	This impressive office building has many companies using it. Reward for building both a Passenger Harbor and a Cargo Harbor. Requirement for building the Medical Center.	この壮観なオフィスビルにはたくさんの会社が入っています。旅客港と貨物港を建設した報酬として得られます。医療センターを建設するために必要です。	
1164	BUILDING_DESC	Lazaret Plaza	0	Can poor health be something to be proud of? Apparently yes! The Lazaret Plaza is a scenic area where people like to visit. Requirement for building the Medical Center.	不健康は自慢になるでしょうか？ なるんじゃないですかね！ 隔離広場はみんなが行きたがる眺めのいい広場です。医療センターを建設するために必要です。	
1165	BUILDING_DESC	Court House	0	The Court House handles all kinds of legal business your citizens have. Requirement for building the Medical Center.	裁判所は市民が抱える法律問題を処理します。医療センターを建設するために必要です。	
1166	BUILDING_DESC	Theater of Wonders	0	The wonderful Theater of Wonders has plays from all over the world. Requirement for building the Hadron Collider.	すばらしき劇場、シアター・オブ・ワンダーは世界中の劇作品を上演しています。ハドロン衝突型加速器を建設するために必要です。	
1167	BUILDING_DESC	Statue of Shopping	0	Shopping is a wonderful thing! The statue of shopping is a constant reminder of the bliss that it is to purchase something. Requirement for building the Hadron Collider.	買い物はすばらしい！ ショッピングの像は、物を買うことこそが至福であるということを絶えず思い出させてくれます。ハドロン衝突型加速器を建設するために必要です。	
1168	BUILDING_DESC	Transport Tower	0	The Transport Tower is a large office building specially meant for public transport companies. Requirement for building the Space Elevator.	交通タワーは公共交通業のために造られた大きなオフィスビルです。軌道エレベータを建設するために必要です。	
1169	BUILDING_DESC	High Interest Tower	0	The High Interest Tower is indeed high. Many companies like to have offices in it because of the lovely view. Requirement for building the Medical Center.	高利息タワーはまったくもって高いです。多くの企業が眺めのよさを狙ってここにオフィスを構えたがります。医療センターを建設するために必要です。	
1170	BUILDING_DESC	Trash Mall	0	This mall is not so posh, but has lots of small, cheap shops. Requirement for building the Medical Center.	このモールはあまり高級感はありませんが、小さくて安いお店がたくさんあります。医療センターを建設するために必要です。	
1171	BUILDING_DESC	Oppression Office	0	When in need of oppression, go to the Oppression Office! It's their specialty. Requirement for building the Medical Center.	圧迫感が必要なときは、圧迫庁舎へ行きましょう！ 圧迫庁舎は圧迫が専門です。医療センターを建設するために必要です。	
1172	BUILDING_DESC	Fusion Power Plant	0	The power of the stars is within your grasp and the energy problems of yesterday are gone once the Fusion Power Plant is operational. Offers huge amounts of clean energy without the fear of radioactive fallout or other pollution.	核融合発電所が稼働すれば、恒星の力が手に入り、すべてのエネルギー問題は過去のものになります。放射性降下物などの汚染の心配なく、膨大な量のクリーンなエネルギーを生み出します。	
1173	BUILDING_DESC	Eden Project	0	The Eden Project is a huge glass house, perfect for vast gardens full of exotic fruits and plants. It greatly increases the city profile and reduces pollution from land, air and water, making land in the city area more valuable.	エデンプロジェクトは巨大な温室で、外来の果物や植物でいっぱいの広大な庭園にするにうってつけの建物です。都市の注目度を大きく高め、さらに大気や土壌、水域の汚染を減少させ、都市域の地価を高めます。	
1174	BUILDING_DESC	Space Elevator	0	People near and far travel to the city to see the Space Elevator. This means a huge influx of tourists, who also like to spend money while visiting.	人々が至る所から軌道エレベータを見にこの都市を訪れます。つまり旅行中に都市にお金を落としてくれる観光客が大量に殺到するということです。	
1175	BUILDING_DESC	Medical Center	0	The Medical Center is a research facility that works on finding cures for diseases and ailments. It is so vast and efficient that it can easily take care of all your citizens' health needs. The Medical Center has a helipad and can accept helicopters.	医療センターは、疾患・疾病に対する治療法を見つけるための研究を行う研究施設です。非常に規模が大きく能率的なので、あらゆる市民の健康医療ニーズに簡単に対処できます。救急ヘリのためのヘリポートを備えています。	
1176	BUILDING_DESC	Hadron Collider	0	The Hadron Collider is a place of science. Various research takes place in the facility and it offers education to citizens. A city with a Hadron Collider does not need to worry about education, the facility provides it for all citizens.	ハドロン衝突型加速器は科学研究施設です。施設では様々な研究が行われ、市民に教育をもたらします。ハドロン衝突型加速器のある都市では、この施設から全市民に教育が提供されるので、教育の心配をする必要がありません。	
1177	BUILDING_DESC	Expensive Park	0	A park with lots of trees that offer shady spots for picnic goers and people walking through the park.	ピクニックに行く人や公園を通る人にちょうどよい日陰を作ってくれる木々がたくさんある公園です。	
1178	BUILDING_DESC	Expensive Playground	0	Families with kids love this playground! Trees decorate the area and there's lots of space for kids to play in.	子供連れの家族はこの遊び場が大好きです！ 木々が公園内を美しく飾り、子供たちが遊べる大きな空間が広がっています。	
1179	BUILDING_DESC	Expensive Plaza	0	A great plaza for going out to eat or just for hanging out.	外で食事をしたり、ただぶらついたりしたいときにぴったりの広場です。	
1180	BUILDING_DESC	Regular Park	0	Fill small spots with nature's beauty and give citizens a place for short walks.	ちょっとした空き地を自然の美しさで満たし、市民に軽く散歩をするための場所を与えます。	
1181	BUILDING_DESC	Regular Park2	0	A regular small neighborhood park. Lovely nature and spots for children to play.	ふつうの地域の小さな公園です。きれいな自然があり、子供たちが遊べる場所です。	
1182	BUILDING_DESC	Regular Playground	0	Children come here to play and adults to relax and enjoy.	子供たちは遊びに、大人たちはくつろいで楽しむためにここへやって来ます。	
1183	BUILDING_DESC	Regular Plaza	0	Beautiful tiles combined with large trees make this plaza a sight to behold. People come to the plaza to meet friends and hang out.	美しいタイルと大きな木の組み合わせがこの広場を印象的なものにしています。人々はこの広場へ来て、友人と会って遊びます。	
1184	BUILDING_DESC	Parking Lot	0	Offers parking space for citizens.	市民に駐車スペースを提供します。	
1185	BUILDING_DESC	Cloverleaf Intersection	0	Traffic flows easily through the cloverleaf intersection. It combines two highways with three lanes per direction for easy switching from one highway to the other. You can rotate the intersection by clicking or holding down the secondary mouse button.	クローバー型インターチェンジを使うと車が円滑に進むようになります。各方向3車線の高速道路2つを、一方から一方へ簡単に乗り継げるように繫いでいます。マウスの副ボタンをクリックもしくは押し続けてインターチェンジを回転できます。	
1186	BUILDING_DESC	Threeway Intersection	0	With a three-way intersection, traffic can be branched off from a highway to another three-laned highway with ease. You can rotate the intersection by clicking or holding down the secondary mouse button.	三叉路を使えば、高速道路から別の3車線高速道路へと車の流れを簡単に分岐させることができます。マウスの副ボタンをクリックもしくは押し続けると、インターチェンジを回転させることができます。	
1187	BUILDING_DESC	RoundaboutS	0	The small roundabout provides an easy way to help traffic flow freely.	この小さなラウンドアバウトを使えば、簡単に車が自由に進んで行けるようにできます。	
1188	BUILDING_DESC	RoundaboutL	0	For intersections with lots of traffic, use the large roundabout to allow traffic to flow with as few stops as possible.	交通量の多い交差点には、大きなラウンドアバウトを使ってなるべく少ない停止回数で車が流れていくようにしましょう。	
1189	BUILDING_DESC	Basketball Court	0	Baskets and balls make for a fun time! Citizens can enjoy playing with friends and new acquaintances at the basketball court. Raises nearby land value.	バスケットとボールがあれば楽しい時間になりますよ！ 市民が友達や新しく知り合った人々と一緒にバスケットボールコートでゲームを楽しむことができます。周辺の地価が上昇します。	
1190	BUILDING_DESC	bouncer_castle	0	A lovely place to take your children to let out some steam! The bouncy castle is always a popular location and makes land around it more valuable.	子供たちの元気を爆発させる素敵な場所です！ 風船でできたバウンシーキャッスルは子供たちにいつでも人気の遊び場で、周辺の地価が上昇します。	
1191	BUILDING_DESC	dog-park-fence	0	People come to the dog park to walk dogs and meet friends. Raises land value.	たくさんの人がドッグランに犬を散歩しに来たり友人に会いに来たりします。地価が上昇します。	
1192	BUILDING_DESC	Botanical garden	0	The Botanical Garden is a nice park-like area for people to relax in. It raises surrounding land value.	植物園はみんながリラックスできる素敵な公園風の場所です。周囲の地価が上昇します。	
1193	BUILDING_DESC	MerryGoRound	0	Carousels are especially loved by children. The carousel park is a wonderful location and brings up the value of land around it.	メリーゴーラウンドは特に子供たちが大好きです。メリーゴーランド公園は素敵な遊び場で、周りの土地の価値が上昇します。	
1194	BUILDING_DESC	JapaneseGarden	0	A beautiful Japanese garden is the pride of any neighborhood! The garden raises surrounding land value.	美しい日本庭園は、地域の自慢です！ この庭園によって周囲の地価が上昇します。	
1195	BUILDING_DESC	ParadoxPlaza	0	This plaza has become a traditional gathering place for all gamers and game developers around the world. Game enthusiasts visit Paradox Plaza to share ideas and get inspired by others.	この広場は世界中のあらゆるゲーマーやゲーム開発者の長年の集会所となっています。ゲーム愛好家たちはパラドックスプラザを訪れ、アイデアを交換したり他の人からインスピレーションを得たりしています。	
1196	BUILDING_DESC	Statue of Liberty	0	The Statue of Liberty draws in lots of tourists. Its grandeur is known throughout the world.	自由の女神像は、多くの観光客を引き込みます。その威厳は世界的に知られています。	
1197	BUILDING_DESC	Eiffel Tower	0	Bonjour! To have more wine, cheese and striped shirts in your city, the Eiffel Tower is your best choice. It will surely make lots of tourists visit your city.	ボンジュール！ 街にもっとワイン、チーズ、ストライプのシャツをあふれさせたいとなれば、エッフェル塔を建てるのに勝る手はありません。確実に多くの観光客がこの街を訪れるようになります。	
1198	BUILDING_DESC	Brandenburg Gate	0	The Brandenburg Gate is truly a sight to see. Build it in your city to gain plenty of tourists.	ブランデンブルク門は実に一見の価値ありです。都市に建てて観光客をたっぷり引き込みましょう。	
1199	BUILDING_DESC	Grand Central Terminal	0	Everybody loves trains! Build the Grand Central Terminal train museum in your city to give citizens and tourists an interesting place to visit.	みんな鉄道大好き！ グランド・セントラル鉄道博物館を都市に建設して、市民や観光客が行ってみたくなる場所を作りましょう。	
1200	BUILDING_DESC	Arc de Triomphe	0	Celebrate! The Arch of Triumph is a wonderful landmark that will make any city look prettier. Build it to gain more tourists.	お祝いだ！ 凱旋門は、どんな都市でもお洒落になるすばらしいランドマークです。建設してさらなる観光客を得ましょう。	
1201	BUILDING_DESC	Wildlife Spawn Point	0	Allows wildlife to spawn on the map from this point.	野生動物がこの地点からマップ上に出現できるようにします。	
1202	BUILDING_DESC	The Majesty	0	Created By Matt Crux	Matt Crux 作	
1203	BUILDING_DESC	Pinoa Street	0	Created By Matt Crux	Matt Crux 作	
1204	BUILDING_DESC	Eddie Kovanago	0	Created By Matt Crux	Matt Crux 作	
1205	BUILDING_DESC	Biodome	0	A variety of endangered plants, insects and birds find refuge in these climate controlled structures. Visitors get to explore a completely different ecosystem without having to travel around the world. Animal species that might otherwise go extinct can live safely and peacefully while receiving the care they need to survive.	絶滅の危機に瀕した植物や昆虫、鳥などを生き延びさせるため、人工的な気象条件を調えた建造物です。訪問者は海外に出向くことなく、まったく異なる生態系を観察することができます。野生下では絶滅していたであろう動物たちも、生存するために必要なケアを受けながら、安全かつ平和に暮らすことができます。	
1206	BUILDING_DESC	Cryopreservatory	0	This controversial building stores the clinically deceased until the technology becomes available to revive them. Cryonics allows living matter to be preserved for extended periods of time. Bodies are lowered into underground nitrogen tanks after which their temperature is lowered to -196 degrees centigrade.	病気で死亡した人々の遺体を、蘇らせる技術が発明されるまで保存する、という物議を醸す建造物です。低温技術により、組織の保存期間を大幅に伸ばすことができます。遺体は地下にある液体窒素タンクに下ろされ、マイナス196度まで冷却されます。	
1207	BUILDING_DESC	Electric Car Factory	0	This plant produces vehicles with a very low carbon footprint. Customers can purchase cars directly from the in-house showroom. The factory ground is also home to the company’s design and distribution departments, located inside an office tower. The company prides itself in making electric cars affordable for the average cim.	二酸化炭素排出量が少ない自動車を製造する工場です。消費者は併設のショールームから直接車を買うことができます。敷地内には同社の設計部門と流通部門の入っているオフィスビルもあります。同社は平均的な市民にも手が届く電気自動車を提供することに自信を持っています。	
1208	BUILDING_DESC	Faculty	0	University students who wish to specialize in certain areas go to these Faculty buildings. Each building educates cims in one subject, like astronomy, arts, biology or law. Students can pick and choose to go to one of these buildings or a main University, but each Faculty building operates individually.	なんらかの学術領域を専門的に学びたい大学生は、これらの学部棟に通います。それぞれの建物では天文学、芸術、生物学、法律など、特定の分野に特化した授業が行われます。学生は大学本体かこれらの学部を選んで通うことができますが、大学本体と学部棟はそれぞれ独立して機能します。	
1209	BUILDING_DESC	Intelligence Agency	0	This government building gathers information and enforces mass surveillance throughout your region. With an ever growing need for high profile security measures, your city can now task the Central Police Intelligence Agency (CPI) with public as well as covert operations.	この政府の施設では情報収集を行い、地域全体の大規模な監視を行います。高度なセキュリティへの要請が高まっているので、都市は中央情報検察局（CPI）に公衆警備や隠密警備を担当させることができます。	
1210	BUILDING_DESC	Medical Laboratory	0	Biochemists and pathologists analyze clinical samples and groups of patients while creating new types of pharmaceutical medicine. The Medical Laboratory is a special Healthcare institution which not only treats patients but also analyzes viral infections.	生化学者や病理学者が医療現場のサンプルや患者たちを分析し、新しい薬剤を開発する場所です。医療研究所は患者を治療するだけでなく、ウイルス感染症の分析も行う特別な医療機関です。	
1211	BUILDING_DESC	Nanotechnology Center	0	Cutting edge development center where physicists experiment with devices and materials at a molecular scale. Nanotechnology revolves around manipulating matter with extreme precision, invisible to the naked eye. The Center is shaped after a carbon fullerene, which has a molecular structure often associated with nanotechnology.	物理学者たちが新しいデバイスや材料を分子スケールで実験する、最先端の開発センターです。ナノテクノロジーは、肉眼では見ることさえできない微細な物質を超高精度で扱うことを中心に展開しています。センターの建物は、ナノテクノロジーにしばしば登場するカーボンフラーレンの構造を模しています。	
1212	BUILDING_DESC	Research Center	0	Scientists from all over the world gather at RDC to develop the latest technological advancements. The Research Center houses a multidisciplinary staff of engineers, biologists, chemists and mathematicians. RDC hosts many science related conventions which attract a host of highly educated researchers.	科学者たちが世界中からここに集結し、技術革新を進めています。研究所にはエンジニア、生物学者、化学者、数学者など、多分野にわたる専門スタッフが勤めています。RDCでは高度な教育を受けた研究者の興味を引くような、科学関連のコンベンションが開かれます。	
1213	BUILDING_DESC	Robotics Institute	0	Head office for a large corporation which creates autonomous robots and military drones. The Robotics Institute deals with a variety of automated machines intended for industrial and commercial usage. Many of these machines are intended for hazardous environments.	自律型ロボットや軍事用ドローンを製造する大企業の本社です。ロボティック社は工業・商業分野に用いられる多彩な、しばしば危険な環境で稼働するロボットを扱っています。	
1214	BUILDING_DESC	Semiconductor Plant	0	This plant manufactures high performance processing units for computers, mobile phones and medical equipment. The foundry features two very large redundant production lines which have to be kept isolated from dust and other exterior elements due to the tiny scale at which microcircuits are created.	この工場ではコンピューターや携帯電話、医療機器に用いる高性能な演算装置を製造しています。ここにある二つの巨大な生産ラインは、非常に微細な集積回路を製造するために、塵をはじめとする外部の物質から隔離されています。	
1215	BUILDING_DESC	Software Development Studio	0	Office building where programmers and software engineers create operating systems and security packages. The building is inspired by the company brand name ‘Starboard Software’, mimicking a ship’s hull and deck. The company has been dominating the industry for decades.	プログラマーやソフトウェア技術者が、OSやネットセキュリティソフトを開発するオフィスです。建屋はブランド名「スターボード・ソフトウェア」をイメージした、宇宙船の船体とデッキを模しています。同社は業界を十数年にわたって支配しています。	
1216	BUILDING_DESC	Space Shuttle Launch Site	0	Launch facility for a reusable space orbiter. The shuttle is used to deliver and maintain artificial satellites. At launch, two solid rocket boosters push the craft into earth’s upper atmosphere. The facility deals with highly flammable propellants, so emergency personnel should stand guard nearby.	再利用可能な宇宙船を打ち上げる施設です。宇宙船は人工衛星の軌道投入やメンテナンスを行います。打ち上げ時には２基の固体燃料ロケットブースターが、宇宙船を大気上層部まで押し上げます。この施設では非常に燃えやすい推進薬を扱うため、係官が緊急時に備えて近くで警戒する必要があります。	
1217	BUILDING_DESC	Television Station	0	Cims receive their daily headlines from this public service broadcasting station which employs a large number of journalists. Communications Service 1 (CS1) is an international distributor for a whole range of programs and shows. The station features a telecommunications tower capable of transmitting radio and television.	多数のジャーナリストを雇用し、市民が受信する日々のニュースを発信する放送局です。 Communications Service 1（CS1）は、さまざまなプログラムやショーの国際的な販売代理店です。 放送局は、ラジオとテレビを放送できる電波塔を備えています。	
1218	BUILDING_DESC	Vertical Farm	0	Vertical farming is the ultimate solution to agriculture in an urbanized world. This structure has vertically stacked floors allowing a large number of crops to be grown in a relatively small area. Many floors are enclosed similarly to greenhouses, while others are open to outside weather conditions.	植物工場は都市化した世界で農業を行う完璧な方法です。この建物では畑を層状に積み重ねることで、限られた敷地で大量の農作物を栽培することが可能になりました。多くのフロアは温室と同じように閉鎖されていますが、いくつかのフロアは外部の気象条件を取り入れるために開放されています。	
1219	BUILDING_DESC	Wave Power Plant	0	Harness the kinetic power of water with an affordable Wave Power Plant. Waves are created by wind passing over the water’s surface. Strong wind speed pushes the water into a series of reservoirs, which then feed the interior generators to produce power. Cables are used to deliver the electricity onshore.	水の自然な動きを電力として利用する、比較的安価な波力発電所です。水面に吹き付ける風が波を起こし、その波が発電所内のリザーバに押し込まれることで発電します。陸上に送電するには送電線が必要です。	
1220	BUILDING_DESC	police_station_EU	0	Police cars are dispatched from the Police Station to patrol the city and respond to criminal activity.	警察車両が警察署から派遣され、市内をパトロールしたり犯罪行為への対処を行います。	
1221	BUILDING_DESC	Police Headquarters EU	0	The Police Headquarters can maintain a large fleet of police patrol cars and respond to numerous incidents at the same time. Police presence helps control the crime rate and keeps citizens safe and happy.	警察本部は大量のパトカーを維持管理でき、同時に多数の事件の対応に当たります。警察の存在は犯罪率の低下に寄与し、市民の安全と幸福を守ります。	
1222	BUILDING_DESC	Fire_Station_EU	0	Fire Stations can maintain a large number of firefighters and fire engines and respond to multiple simultaneous emergencies around the city.	消防本部はたくさんの消防士と消防車を維持管理でき、都市中で同時に発生した複数の緊急事態に対処します。	
1223	BUILDING_DESC	firehouse_EU	0	Fight against fires by building a Fire House. Fire houses maintain firefighter teams and fire engines that will respond to fire emergencies.	消防署を建てて火事を消し止めましょう。消防署は火災に対応する消防隊と消防車を維持管理します。	
1224	BUILDING_DESC	medicalclinicEU	0	The Medical Clinic is a small healthcare facility. Each patient takes up one bed for some time, so make sure there are enough healthcare facilities in the city to handle all patients. Sufficient healthcare will keep your citizens healthy.	診療所は小規模な医療施設です。患者1人がベッド1つをしばらく占有するため、必ずすべての患者に対応できるだけの医療施設が都市に備わっているようにしてください。医療施設が充実することで市民の健康が保たれます。	
1225	BUILDING_DESC	hospital_EU	0	The Hospital treats citizens who fall ill or have an accident. Each patient takes up one bed for some time, so make sure there are enough hospitals in the city to handle all patients, otherwise city health can fall. The Hospital has a helipad and can accept helicopters.	病院では病気にかかったりケガをした人を治療します。患者1人がベッド1つをしばらく占有するため、必ずすべての患者に対応できるだけの病院が都市に備わっているようにしてください。病院が不足していると都市の健康が低下しかねません。救急ヘリのためのヘリポートを備えています。	
1226	BUILDING_DESC	Elementary_School_EU	0	Elementary Schools educate children. Placing one makes the neighborhood more attractive to families with children. Education is a requirement for buildings to level up. \n\nOnly children can attend elementary school.\n	小学校では子供に教育を行います。設置すると近隣地域の子連れの家族に対する魅力度が増します。教育は建物をレベルアップさせるために必要です。\n\n子供だけが小学校に入学できます。\n	
1227	BUILDING_DESC	highschool_EU	0	High Schools educate teenagers to prepare them to become educated workers. Education is a requirement for buildings to level up. Higher level industry requires educated workers. \n\nOnly teenagers can attend high school.\n	高校ではティーンに教育を行い、教養ある労働者になる準備をさせます。教育は建物のレベルアップに必要です。高いレベルの産業には教育を受けた労働者が必要になります。\n\nティーンだけが高校に入学できます。\n	
1228	BUILDING_DESC	University_EU	0	The University provides education for young adults. Without a university they will find jobs instead of getting more education. Education is a requirement for buildings to level up. Higher level industry requires educated workers. Only young adults can attend the university.	大学では若者たちに教育を行います。大学がない場合、彼らは進学せずに職を探すことになります。教育は建物のレベルアップに必要です。高いレベルの産業には教育を受けた労働者が必要になります。\n\n若者だけが大学に入学できます。\n	
1229	BUILDING_DESC	hypermarket	0	If a supermarket is not enough for you, this is your choice. Hypermarket has everything from groceries to home appliances under one roof. And that's not all! There is free parking 24/7 and special discounts every day!	スーパーマーケットで満足できなければ、こちらをどうぞ。ハイパーマーケットは食品から家電製品まで家庭で必要なものは何でも揃っています。しかもさらに！ 24時間毎日無料の駐車場に、特別値下げも毎日あります！	
1230	BUILDING_DESC	government_offices	0	Government offices. You will never find a more scrupulous hive of bureaucrats and administrators.	官公庁です。官僚や役人が寄り集まってこんなにせっせと几帳面に働くのが見られる場所は他にありません。	
1231	BUILDING_DESC	city_hall	0	The City Hall houses the city council and its associated departments and their employees. City hall is usually used for the council meeting, but may also be used for various public meetings and events.	市庁舎には市議会とその関連部署があり、またそこに属して働く人たちが仕事をしています。市庁舎は通常、市議会を開くのに使われますが、様々な市民集会やイベントに使われることもあります。	
1232	BUILDING_DESC	amsterdam_palace	0	Originally built to serve as a city hall, but its fancy decoration and functional layout attracted the local royalty to acquire the premises as their permanent residence.	そもそもは市庁舎として建てられましたが、手の込んだ装飾や機能的なレイアウトがここを統治する王室の関心を惹き、定住のための住居としました。	
1233	BUILDING_DESC	theatre	0	Theatrical plays and musical concerts are best experienced in a proper theater built to honor the traditional performance arts.	演劇やミュージカルを味わうには、伝統ある舞台芸術を称えるべく建てられたしかるべき劇場で観るのが一番です。	
1234	BUILDING_DESC	cinema	0	See all the latest blockbusters and hot indie movies from the silver screen.	最新の大ヒット作も今熱いインディーズも、銀幕に映るすべてを見尽くしましょう。	
1235	BUILDING_DESC	cathedral_of_cologne	0	This huge medieval church took over 100 years to build. It's no wonder that it is still the largest cathedral in Europe.	この巨大な中世の教会の建築には100年を超える歳月を要しました。それだけあって、今でもなおヨーロッパで最大の聖堂です。	
1236	BUILDING_DESC	shopping_center	0	This building forms a complex of shops, cafes, restaurants and other retail facilities. An excellent place to hang out with your friends or go crazy with your credit card.	この建物は店舗・カフェ・レストランやその他小売業者が入った複合施設です。友達とぶらぶらしに出かけたり、クレジットカードで羽目を外すのに最高の場所です。	
1237	BUILDING_DESC	department_store	0	A retail establishment offering a wide variety of consumer goods which are featured in their own departments in the store.	幅広い種類の消費財を手広く扱う小売店舗で、商品はそれぞれ店に設けられた専門の売り場で扱われます。	
1238	BUILDING_DESC	london_eye_anim	0	This 135-meter tall structure is the world's tallest Ferris wheel also known as the Millennium Wheel. Its wheel is 120 meters in diameter and supported by steel cables. It looks like a giant bicycle wheel.	この高さ135メートルの建築物は世界で最も高い観覧車で、ミレニアムホイールとも呼ばれています。車輪は直径120メートルで、鋼鉄のケーブルが支えています。巨大な自転車の車輪のような見た目です。	
1239	BUILDING_DESC	Big_Ben	0	This supersized clock tower is perhaps the best-known symbol of the United Kingdom. With this famously reliable clock, you will never miss tea time again.	この超大型時計塔は、最も有名な英国のシンボルではないでしょうか。このとっても正確な時計があれば、もう二度とティータイムに遅れることはありません。	
1240	BUILDING_DESC	arena	0	Football and track and field sports are at their best in an open-air sports arena. Natural sunshine and fresh air make the events much more enjoyable. Except when it's raining, that is.	サッカーや陸上スポーツは野外のスポーツアリーナで行われてこそ本領を発揮します。自然の日射しと新鮮な空気でイベントももっと楽しめるものになります。つまり雨天時は例外という意味ですが。	
1241	BUILDING_DESC	gherkin	0	This eccentric skyscraper is a hub for financial business and has a very nice restaurant with a 360-degree view at the top floor.	この一風変わった高層建築物は金融ビジネスの中心拠点で、最上階には360°全景が見えるいいレストランがあります。	
1242	BUILDING_DESC	Tennis_Court_EU	0	Tennis is a sport that requires a court with a proper surface and equipment to play. With this high-quality tennis court, you can let the noble sport of tennis flourish in the city.	テニスはプレイにあたって表面が適切な状態のコート、それに道具が必要なスポーツです。この高級テニスコートがあれば、テニスという高貴なスポーツが市内で大いに盛んになるでしょう。	
1243	BUILDING_DESC	Winter Market 01	0	Traditional Winter Market is finally here! This well-known full of scent street market offers delicious food, warm drinks and unique handicrafts from open-air stalls. Once build citizens will join the celebration of the genuine holiday spirit with their families and friends.	古き良きウィンターマーケットがやって来た！　このよく知られたかぐわしい市場には、美味しい食べ物や温かい飲み物、一点ものの工芸品を扱う露店が立ち並びます。市民は家族や友人たちと、混じりっけのない祝祭の空気を堪能することでしょう。	1.11.1-f2 にて追加
1244	BUILDING_DESC	Football Stadium ITA	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Juventus Stadium is the home of Juventus Football Club.	サッカースタジアムを建てて都市に地元のサッカーチームを誘致しよう！ チームがスタジアムで試合を行って勝利すれば、都市（つまりあなた）は莫大な額の賞金を手にすることができます。ユベントススタジアムはユベントスF.C.のホームです。	
1245	BUILDING_DESC	Football Stadium ENG	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Stamford Bridge is the home of Chelsea FC.	サッカースタジアムを建てて都市に地元のサッカーチームを誘致しよう！ チームがスタジアムで試合を行って勝利すれば、都市（つまりあなた）は莫大な額の賞金を手にすることができます。スタンフォード・ブリッジはチェルシー FC のホームです。	
1246	BUILDING_DESC	Football Stadium ESP	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Camp Nou is the home stadium of FC Barcelona.	サッカースタジアムを建てて都市に地元のサッカーチームを誘致しよう！ チームがスタジアムで試合を行って勝利すれば、都市（つまりあなた）は莫大な額の賞金を手にすることができます。カム・ノウは、FC バルセロナのホームスタジアムです。	
1247	BUILDING_DESC	Football Stadium FR	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Paris Saint-Germain F.C. calls the Parc des Princes stadium home.	サッカースタジアムを建てて都市に地元のサッカーチームを誘致しよう！ チームがスタジアムで試合を行って勝利すれば、都市（つまりあなた）は莫大な額の賞金を手にすることができます。パリ・サンジェルマン F.C. はパルク・デ・プランススタジアムを事実上のホームとしています。	
1248	BUILDING_SHORT_DESC	Panda Sanctuary	0	The Panda Sanctuary landmark is a home to happy pandas. Citizens can come and see them enjoy life.	パンダ園ではパンダたちが生活を満喫しています。市民はここで幸せなパンダの生活を観察できます。	
1249	BUILDING_SHORT_DESC	Temple	0	Citizens visit the Temple Complex landmark to have a moment of peace and quiet.	市民は巨大寺院を訪れ、静かな安らぎのひとときを過ごします。	
1250	BUILDING_SHORT_DESC	Oriental Pearl Tower	0	The Oriental Pearl Tower is a grand office building landmark.	東方明珠電視塔は豪壮なオフィスビルランドマークです。	
1251	BUILDING_SHORT_DESC	ChirpX Launch Control Center	0	The ChirpX Launch site builds rockets in order to provide public space transport services.	ChirpX 発射場は、公共の宇宙輸送サービスを提供するためにロケットを建設します。	1.9.2-f1 にて追加
