	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
550	BUILDING_DESC	Wave Power Plant	0	Harness the kinetic power of water with an affordable Wave Power Plant. Waves are created by wind passing over the water’s surface. Strong wind speed pushes the water into a series of reservoirs, which then feed the interior generators to produce power. Cables are used to deliver the electricity onshore.	水の自然な動きを電力として利用する、比較的安価な波力発電所です。水面に吹き付ける風が波を起こし、その波が発電所内のリザーバに押し込まれることで発電します。陸上に送電するには送電線が必要です。	
551	BUILDING_DESC	police_station_EU	0	Police cars are dispatched from the Police Station to patrol the city and respond to criminal activity.	警察車両が警察署から派遣され、市内をパトロールしたり犯罪行為への対処を行います。	
552	BUILDING_DESC	Police Headquarters EU	0	The Police Headquarters can maintain a large fleet of police patrol cars and respond to numerous incidents at the same time. Police presence helps control the crime rate and keeps citizens safe and happy.	警察本部は大量のパトカーを維持管理でき、同時に多数の事件の対応に当たります。警察の存在は犯罪率の低下に寄与し、市民の安全と幸福を守ります。	
553	BUILDING_DESC	Fire_Station_EU	0	Fire Stations can maintain a large number of firefighters and fire engines and respond to multiple simultaneous emergencies around the city.	消防本部はたくさんの消防士と消防車を維持管理でき、都市中で同時に発生した複数の緊急事態に対処します。	
554	BUILDING_DESC	firehouse_EU	0	Fight against fires by building a Fire House. Fire houses maintain firefighter teams and fire engines that will respond to fire emergencies.	消防署を建てて火事を消し止めましょう。消防署は火災に対応する消防隊と消防車を維持管理します。	
555	BUILDING_DESC	medicalclinicEU	0	The Medical Clinic is a small healthcare facility. Each patient takes up one bed for some time, so make sure there are enough healthcare facilities in the city to handle all patients. Sufficient healthcare will keep your citizens healthy.	診療所は小規模な医療施設です。患者1人がベッド1つをしばらく占有するため、必ずすべての患者に対応できるだけの医療施設が都市に備わっているようにしてください。医療施設が充実することで市民の健康が保たれます。	
556	BUILDING_DESC	hospital_EU	0	The Hospital treats citizens who fall ill or have an accident. Each patient takes up one bed for some time, so make sure there are enough hospitals in the city to handle all patients, otherwise city health can fall. The Hospital has a helipad and can accept helicopters.	病院では病気にかかったりケガをした人を治療します。患者1人がベッド1つをしばらく占有するため、必ずすべての患者に対応できるだけの病院が都市に備わっているようにしてください。病院が不足していると都市の健康が低下しかねません。	
557	BUILDING_DESC	Elementary_School_EU	0	Elementary Schools educate children. Placing one makes the neighborhood more attractive to families with children. Education is a requirement for buildings to level up. \n\nOnly children can attend elementary school.\n	小学校では子供に教育を行います。設置すると近隣地域の子連れの家族に対する魅力度が増します。教育は建物をレベルアップさせるために必要です。\n\n子供だけが小学校に入学できます。\n	
558	BUILDING_DESC	highschool_EU	0	High Schools educate teenagers to prepare them to become educated workers. Education is a requirement for buildings to level up. Higher level industry requires educated workers. \n\nOnly teenagers can attend high school.\n	高校ではティーンに教育を行い、教養ある労働者になる準備をさせます。教育は建物のレベルアップに必要です。高いレベルの産業には教育を受けた労働者が必要になります。\n\nティーンだけが高校に入学できます。\n	
559	BUILDING_DESC	University_EU	0	The University provides education for young adults. Without a university they will find jobs instead of getting more education. Education is a requirement for buildings to level up. Higher level industry requires educated workers. Only young adults can attend the university.	大学では若者たちに教育を行います。大学がない場合、彼らは進学せずに職を探すことになります。教育は建物のレベルアップに必要です。高いレベルの産業には教育を受けた労働者が必要になります。\n\n若者だけが大学に入学できます。\n	
560	BUILDING_DESC	hypermarket	0	If a supermarket is not enough for you, this is your choice. Hypermarket has everything from groceries to home appliances under one roof. And that's not all! There is free parking 24/7 and special discounts every day!	スーパーマーケットで満足できなければ、こちらをどうぞ。ハイパーマーケットは食品から家電製品まで家庭で必要なものは何でも揃っています。しかもさらに！ 24時間毎日無料の駐車場に、特別値下げも毎日あります！	
561	BUILDING_DESC	government_offices	0	Government offices. You will never find a more scrupulous hive of bureaucrats and administrators.	官公庁です。官僚や役人が寄り集まってこんなにせっせと几帳面に働くのが見られる場所は他にありません。	
562	BUILDING_DESC	city_hall	0	The City Hall houses the city council and its associated departments and their employees. City hall is usually used for the council meeting, but may also be used for various public meetings and events.	市庁舎には市議会とその関連部署があり、またそこに属して働く人たちが仕事をしています。市庁舎は通常、市議会を開くのに使われますが、様々な市民集会やイベントに使われることもあります。	
563	BUILDING_DESC	amsterdam_palace	0	Originally built to serve as a city hall, but its fancy decoration and functional layout attracted the local royalty to acquire the premises as their permanent residence.	そもそもは市庁舎として建てられましたが、手の込んだ装飾や機能的なレイアウトがここを統治する王室の関心を惹き、定住のための住居としました。	
564	BUILDING_DESC	theatre	0	Theatrical plays and musical concerts are best experienced in a proper theater built to honor the traditional performance arts.	演劇やミュージカルを味わうには、伝統ある舞台芸術を称えるべく建てられたしかるべき劇場で観るのが一番です。	
565	BUILDING_DESC	cinema	0	See all the latest blockbusters and hot indie movies from the silver screen.	最新の大ヒット作も今熱いインディーズも、銀幕に映るすべてを見尽くしましょう。	
566	BUILDING_DESC	cathedral_of_cologne	0	This huge medieval church took over 100 years to build. It's no wonder that it is still the largest cathedral in Europe.	この巨大な中世の教会の建築には100年を超える歳月を要しました。それだけあって、今でもなおヨーロッパで最大の聖堂です。	
567	BUILDING_DESC	shopping_center	0	This building forms a complex of shops, cafes, restaurants and other retail facilities. An excellent place to hang out with your friends or go crazy with your credit card.	この建物は店舗・カフェ・レストランやその他小売業者が入った複合施設です。友達とぶらぶらしに出かけたり、クレジットカードで羽目を外すのに最高の場所です。	
568	BUILDING_DESC	department_store	0	A retail establishment offering a wide variety of consumer goods which are featured in their own departments in the store.	幅広い種類の消費財を手広く扱う小売店舗で、商品はそれぞれ店に設けられた専門の売り場で扱われます。	
569	BUILDING_DESC	london_eye_anim	0	This 135-meter tall structure is the world's tallest Ferris wheel also known as the Millennium Wheel. Its wheel is 120 meters in diameter and supported by steel cables. It looks like a giant bicycle wheel.	この高さ135メートルの建築物は世界で最も高い観覧車で、ミレニアムホイールとも呼ばれています。車輪は直径120メートルで、鋼鉄のケーブルが支えています。巨大な自転車の車輪のような見た目です。	
570	BUILDING_DESC	Big_Ben	0	This supersized clock tower is perhaps the best-known symbol of the United Kingdom. With this famously reliable clock, you will never miss tea time again.	この超大型時計塔は、最も有名な英国のシンボルではないでしょうか。このとっても正確な時計があれば、もう二度とティータイムに遅れることはありません。	
571	BUILDING_DESC	arena	0	Football and track and field sports are at their best in an open-air sports arena. Natural sunshine and fresh air make the events much more enjoyable. Except when it's raining, that is.	サッカーや陸上スポーツは野外のスポーツアリーナで行われてこそ本領を発揮します。自然の日射しと新鮮な空気でイベントももっと楽しめるものになります。つまり雨天時は例外という意味ですが。	
572	BUILDING_DESC	gherkin	0	This eccentric skyscraper is a hub for financial business and has a very nice restaurant with a 360-degree view at the top floor.	この一風変わった高層建築物は金融ビジネスの中心拠点で、最上階には360°全景が見えるいいレストランがあります。	
573	BUILDING_DESC	Tennis_Court_EU	0	Tennis is a sport that requires a court with a proper surface and equipment to play. With this high-quality tennis court, you can let the noble sport of tennis flourish in the city.	テニスはプレイにあたって表面が適切な状態のコート、それに道具が必要なスポーツです。この高級テニスコートがあれば、テニスという高貴なスポーツが市内で大いに盛んになるでしょう。	
574	BUILDING_DESC	Football Stadium ITA	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Juventus Stadium is the home of Juventus Football Club.	サッカースタジアムを建てて都市に地元のサッカーチームを誘致しよう！ チームがスタジアムで試合を行って勝利すれば、都市（つまりあなた）は莫大な額の賞金を手にすることができます。ユベントススタジアムはユベントスF.C.のホームです。	
575	BUILDING_DESC	Football Stadium ENG	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Stamford Bridge is the home of Chelsea FC.	サッカースタジアムを建てて都市に地元のサッカーチームを誘致しよう！ チームがスタジアムで試合を行って勝利すれば、都市（つまりあなた）は莫大な額の賞金を手にすることができます。スタンフォード・ブリッジはチェルシー FC のホームです。	
576	BUILDING_DESC	Football Stadium ESP	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Camp Nou is the home stadium of FC Barcelona.	サッカースタジアムを建てて都市に地元のサッカーチームを誘致しよう！ チームがスタジアムで試合を行って勝利すれば、都市（つまりあなた）は莫大な額の賞金を手にすることができます。カム・ノウは、FC バルセロナのホームスタジアムです。	
577	BUILDING_DESC	Football Stadium FR	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Paris Saint-Germain F.C. calls the Parc des Princes stadium home.	サッカースタジアムを建てて都市に地元のサッカーチームを誘致しよう！ チームがスタジアムで試合を行って勝利すれば、都市（つまりあなた）は莫大な額の賞金を手にすることができます。パリ・サンジェルマン F.C. はパルク・デ・プランススタジアムを事実上のホームとしています。	
578	BUILDING_SHORT_DESC	Panda Sanctuary	0	The Panda Sanctuary landmark is a home to happy pandas. Citizens can come and see them enjoy life.	パンダ保護区ではパンダたちが生活を満喫しています。市民はここで幸せなパンダの生活を観察できます。	
579	BUILDING_SHORT_DESC	Temple	0	Citizens visit the Temple Complex landmark to have a moment of peace and quiet.	市民は巨大寺院を訪れ、静かな安らぎのひとときを過ごします。	
580	BUILDING_SHORT_DESC	Oriental Pearl Tower	0	The Oriental Pearl Tower is a grand office building landmark.	東方明珠電視塔は豪壮なオフィスビルです。	
581	BUILDING_SHORT_DESC	Prison	0	The Prison holds inmates serving their punishment.	刑務所には、刑罰を受けて服役中の囚人がいます。	
582	BUILDING_SHORT_DESC	Casino	0	Casinos attract tourists with their gambling activities and live shows.	カジノはギャンブルやショーで観光客を誘致します。	
583	BUILDING_SHORT_DESC	LuxuryHotel	0	A luxurious tower hotel with a roof terrace.	ルーフテラス付きの豪華なタワーホテルです。	
584	BUILDING_SHORT_DESC	Fancy Fountain	0	A beatifully illuminated fountain.	美しいイルミネーションの噴水です。	
585	BUILDING_SHORT_DESC	DrivingRange	0	Driving range for golf practice and simple leisure.	練習したり適当に打って遊んだりするためのゴルフ練習場です。	
586	BUILDING_SHORT_DESC	Zoo	0	A modern zoo with facilities for various animals.	いろんな動物のための施設を備えたモダンな動物園です。	
587	BUILDING_SHORT_DESC	Bus Station	0	The Bus Station is a hub for bus traffic.	バスステーションはバス交通網の中心地となります。	
588	BUILDING_SHORT_DESC	Skatepark	0	A park purpose-built for skating and other such sports.	スケートなどのスポーツのために専用に作られた公園です。	
589	BUILDING_SHORT_DESC	9x15_RidingStable	0	Facilities for keeping horses and practice horseback riding.	馬の飼育と乗馬を行うための施設です。	
590	BUILDING_SHORT_DESC	Beachvolley Court	0	A court for playing beach volleyball.	ビーチバレーをするためのコートです。	
591	BUILDING_SHORT_DESC	2x8_FishingPier	0	A pier for recreational fishing.	スポーツフィッシングのための桟橋です。	
592	BUILDING_SHORT_DESC	Large Airport	0	The Large Airport can handle more planes than the regular Airport. Thus it brings in more tourists.	大型空港は通常の空港よりも多くの飛行機を扱うことができます。したがって、多くの観光客をもたらします。	
593	BUILDING_SHORT_DESC	Cargo Hub	0	The Cargo Hub accepts cargo trains to deliver and pick up goods straight from the dock.	貨物ハブでは貨物列車と荷役用ドックとの間で直接荷物のやりとりを行います。	
594	BUILDING_SHORT_DESC	Taxi Depot	0	Taxi cabs start and end their shifts here.	タクシー車両の毎回のシフトはここで始まりここで終わります。	
595	BUILDING_SHORT_DESC	Taxi Stand	0	When a taxi cab is not busy it will go to the closest taxi stand.	タクシーが空車のときは一番近いタクシー乗り場へ向かいます。	
596	BUILDING_SHORT_DESC	MagickaPark	0	A theme park with a Magicka theme.	人気ゲーム「Magicka」をモチーフにした遊園地です。	
597	BUILDING_SHORT_DESC	2x2_Jet_ski_rental	0	A jet ski rental company.	ジェットスキーのレンタル会社です。	
598	BUILDING_SHORT_DESC	3x2_Fishing tours	0	A company that arranges fishing trips.	フィッシングツアーを手配する会社です。	
599	BUILDING_SHORT_DESC	4x4_Marina	0	A small marina for yachts and small boats.	ヨットや小さなボート用の小さなマリーナです。	
600	BUILDING_SHORT_DESC	2x4_RestaurantPier	0	A restaurant facility built on water.	水上に建つレストランです。	
601	BUILDING_SHORT_DESC	Tram Depot	0	A Tram Depot is where trams are stored when not on duty.	路面電車車庫には運行中でない路面電車が格納されます。	
602	BUILDING_SHORT_DESC	tram_stop	0	A tram stop.	路面電車の停留所です。	
603	BUILDING_SHORT_DESC	Sauna	0	A healthcare facility with hot baths.	健康のための温浴施設です。	
604	BUILDING_SHORT_DESC	Ski Lodge	0	A Ski Lodge for citizens' enjoyment.	市民の娯楽のためのスキーロッジです。	
605	BUILDING_SHORT_DESC	Skating Rink	0	A rink where people can go skating.	人々がスケートをするためのスケートリンクです。	
606	BUILDING_SHORT_DESC	Ice Sculpture Park	0	A park with ice sculptures.	氷の彫刻が飾られた公園です。	
607	BUILDING_SHORT_DESC	Ski Resort Building	0	A modern ski resort.	最新のスキーリゾートです。	
608	BUILDING_SHORT_DESC	Ice Hockey Arena	0	An Ice Hockey Arena for hosting hockey games.	アイスホッケーの試合を開催するためのアリーナです。	
609	BUILDING_SHORT_DESC	Spa Hotel	0	A Spa Hotel for citizens to relax at.	スパホテルで市民はくつろぎます。	
610	BUILDING_SHORT_DESC	Boiler Station	0	A Boiler Station provides heating for the city.	ボイラーステーションは市内に暖房を供給します。	
611	BUILDING_SHORT_DESC	Snowdump	0	The Snow Dump houses snow plows that keep streets clear of snow. Stored snow melts away.	雪寄せ場は除雪車の基地で、道に積もった雪を集める場所です。集められた雪は溶かされます。	
612	BUILDING_SHORT_DESC	Road Maintenance Depot	0	Road Maintenance Depot houses Maintenance vehicles. If roads are kept in good condition, vehicles can travel at higher speeds.	道路管理事務所は道路整備作業車を収容します。路面状態を良い状態に保てば、車両はより高速に移動できます。	
613	BUILDING_SHORT_DESC	Curling Park	0	The Curling Park is a winter sports park.	カーリング公園はウィンタースポーツの公園です。	
614	BUILDING_SHORT_DESC	Sled_Hill	0	A park with a hill for sledding.	そり遊びのための丘がある公園です。	
615	BUILDING_SHORT_DESC	Snowman_Park	0	A park with snowmen.	雪だるまがたくさんある公園です。	
616	BUILDING_SHORT_DESC	Snowcastle Restaurant	0	A snowcastle restaurant.	雪のお城のレストランです。	
617	BUILDING_SHORT_DESC	Sleigh Ride	0	A place to go sleigh riding.	そり遊びをするための公園です。	
618	BUILDING_SHORT_DESC	Ice Hockey Rink	0	A small ice hockey rink.	小さなアイスホッケーリンクです。	
619	BUILDING_SHORT_DESC	Snowmobile Track	0	A snowmobile track.	スノーモービル競技場です。	
620	BUILDING_SHORT_DESC	Ice_Fishing_Pond	0	A pond for icefishing.	ワカサギ釣りができる公園です。	
621	BUILDING_SHORT_DESC	Frozen Fountain	0	A frozen fountain.	凍った噴水です。	
622	BUILDING_SHORT_DESC	Public Firepit	0	A park with a firepit.	焚火がある公園です。	
623	BUILDING_SHORT_DESC	Igloo Hotel	0	A hotel with igloos for rooms.	イグルーに泊まれるホテルです。	
624	BUILDING_SHORT_DESC	Santa_Claus_Workshop	0	Santa Claus' Workshop is where all the gifts are made.	サンタクロース工房ではすべてのプレゼントが作られます。	
625	BUILDING_SHORT_DESC	Geothermal_Plant	0	A heating plant that uses geothermal energy.	地熱エネルギーを用いた地域暖房プラントです。	
626	BUILDING_SHORT_DESC	Cross-Country Skiing	0	A park for cross-country skiing.	クロスカントリースキーができる公園です。	
627	BUILDING_SHORT_DESC	2x2_winter_fishing_pier	0	Citizens come to the pier to fish during the winter.	冬の間、魚釣りのために市民が集まります。	
628	BUILDING_SHORT_DESC	Christmas Tree	0	All citizens love the Christmas Tree!	全ての市民がこのクリスマスツリーが大好きです！	
629	BUILDING_SHORT_DESC	snowboard_arena	0	A snowboard arena for snowboarding.	スノーボードが楽しめる公園です。	
630	BUILDING_SHORT_DESC	ParadoxPlazaWinter	0	A traditional gathering place for all gamers.	あらゆるゲーマーが集まる馴染みの場所です。	
631	BUILDING_SHORT_DESC	Medical Clinic Winter	0	The medical clinic treats patients with various illnesses.	診療所では様々な病気の患者を治療します。	
632	BUILDING_SHORT_DESC	Medical Helicopter Base	0	The Medical Helicopter Depot sends out helicopters to pick up patients and take them to hospitals. At the end of shift, helicopters return to the depot.	患者を病院に送り届ける救急ヘリの基地です。シフトが終わると、ヘリは発着所に帰還します。	
633	BUILDING_SHORT_DESC	Police Helicopter Base	0	Police Helicopters patrol the city and report crimes to ground vehicles. Patrolling lowers crime rate.	警察ヘリが都市をパトロールし、地上の警察車両に犯罪を報告します。犯罪率を引き下げます。	
634	BUILDING_SHORT_DESC	Fire Helicopter Base	0	Fire fighting helicopters are housed at the depot. They are the only vehicles able to put out forest fires. To put out forest fires, Firewatch Towers are needed to notify the Fire Brigade.	消防ヘリの基地です。森林火災に対抗できるのは、道路のないところにもたどりつける消防ヘリだけです。森林火災を消すには、まず火の見櫓から消防隊が報告を受ける必要があります。	
635	BUILDING_SHORT_DESC	Disaster Memorial	0	This memorial tells of a past disaster that befell the city.	都市を襲ったかつての災害を物語る記念公園です。	
636	BUILDING_SHORT_DESC	Meteorite Park	0	A park with a piece of a meteorite on display.	隕石の欠片が展示された公園です。	
637	BUILDING_SHORT_DESC	Helicopter Park	0	The Helicopter Park is a monument to having all types of helicopter depots in the city.	あらゆる非常用ヘリ発着場を備えた都市に贈られる記念公園です。	
638	BUILDING_SHORT_DESC	Pyramid Of Safety	0	The Pyramid of Safety commemorates how a disaster hit the city with no lives lost.	犠牲者を出さずに災害を乗り切ったことを祝う記念公園です。	
639	BUILDING_SHORT_DESC	Sphinx Of Scenarios	0	The Sphinx of Scenarios is a memorial to three scenarios won.	三つのシナリオをクリアした証です。	
640	BUILDING_SHORT_DESC	Sparkly Unicorn Rainbow Park	0	The Sparkly Unicorn Rainbow Park celebrates your success in winning all five scenarios that came with Natural Disasters. Magical!	DLC「Natural Disasters」に付属の五つのシナリオをすべてクリアした証です。お見事！	
641	BUILDING_SHORT_DESC	Doomsday Vault	0	A huge underground vault that helps Shelters to have more capacity and bigger stockpiles.	シェルターの収容人数と備蓄物資を増大させる地下倉庫です。	
642	BUILDING_SHORT_DESC	Water Pumping Service Building	0	The Pumping Service sends out vacuum trucks to collect water from flooded buildings. They empty their tanks here and the water is let into the sewers.	都市にあふれた水を回収するバキュームカーの基地です。集めた水は下水に流されます。	
643	BUILDING_SHORT_DESC	Disaster Response Unit	0	The Disaster Response Unit sends helicopters and trucks to destroyed buildings in the city. They rescue survivors and make sure the rubble is safe for rebuilding.	災害対策本部は、災害で破壊された建物にヘリコプターやトラックを派遣します。生存者を救助し、跡地が再建築に耐えられるかどうか調査します。	
644	BUILDING_SHORT_DESC	Water Reservoir	0	Tank Reservoir stores excess water from the system and supplies the city if the need for water is higher than production. Tanks work automatically.	上水を貯蔵し、使用量が汲み上げ量を上回った場合に放出します。タンクは自動的に作動します。	
645	BUILDING_SHORT_DESC	Small Emergency Shelter	0	A small Shelter for citizens to live in during disasters. After a disaster, citizens who have lost their homes can stay in the Shelter until new housing is available in the city. Shelters are almost indestructible.	市民が災害を生き延びるための小さな避難所です。災害で住居を失った市民は、市内に新居が見つかるまでシェルターに留まります。シェルター自体はほぼ破壊されません。	
646	BUILDING_SHORT_DESC	Large Emergency Shelter	0	A large Shelter for citizens to live in during disasters. After a disaster, citizens who have lost their homes can stay in the Shelter until new housing is available in the city. Shelters are almost indestructible.	市民が災害を生き延びるための大きな避難所です。災害で住居を失った市民は、市内に新居が見つかるまでシェルターに留まります。シェルター自体はほぼ破壊されません。	
647	BUILDING_SHORT_DESC	Radio Mast Short	0	The Radio Mast sends radio signals and emergency broadcasts to city buildings. A better coverage means more citizens will know of inpending disasters and will make their way to Shelters when alerted.	緊急放送を都市内の建物に送信する放送塔です。放送範囲が適切であれば、より多くの市民に災害予報を伝え、シェルターへの避難を促すことができます。	
648	BUILDING_SHORT_DESC	Radio Mast Tall	0	The Radio Mast sends radio signals and emergency broadcasts to city buildings. A better coverage means more citizens will know of inpending disasters and will make their way to Shelters when alerted.	緊急放送を都市内の建物に送信する放送塔です。放送範囲が適切であれば、より多くの市民に災害予報を伝え、シェルターへの避難を促すことができます。	
649	BUILDING_SHORT_DESC	Firewatch Tower	0	The Firewatch Tower is always on the lookout for forest fires. Any fires spotted from the tower immediately alarm the Fire Brigade. Forest fires can only be put out be Fire Fighting Helicopters.	森林火災を監視します。火災を発見した場合、速やかに消防隊に通報します。森林火災を消火できるのは消防ヘリだけです。	
650	BUILDING_SHORT_DESC	Fresh Water Outlet	0	The Fresh Water Outlet lets out excess water produced by the city.	上水放水施設は、都市の余分な上水を放出します。	
651	BUILDING_SHORT_DESC	Deep Space Radar	0	The Deep Space Radar scans the heavens and sends out a warning if an asteroid is approaching. It calculates the approximate impact site and measures the size of the asteroid.	宇宙を観測し、小惑星が近づいていると警報を出します。落下予想地点と小惑星のサイズも算出します。	
652	BUILDING_SHORT_DESC	Weather Radar	0	The Weather Radar keeps an eye on weather patterns, predicting thunderstorms and tornadoes. The Radar sends out a warning if any threatening activity is spotted, and tells you the area that will be affected.	天候のパターンを監視し、落雷や竜巻を予報して、影響を受けそうな地域に警報を出します。	
653	BUILDING_SHORT_DESC	Tsunami Warning Buoy	0	The Tsunami Warning Buoy monitors water level and sends out a warning if there are changes so the city can prepare if a tsunami is heading their way.	水位の変動を監視し、津波が迫っている場合に警告を出します。	
654	BUILDING_SHORT_DESC	Earthquake Early Warning Sensor	0	The Earthquake Sensor monitors seismic activity, warning if the likelihood of an earthquake or a sinkhole appearing is high. Sensors show the location of seismic activities in their range.	地殻変動を監視し、地震や陥没の恐れがある場合に警告します。発生地点の予測も行います。	
655	BUILDING_SHORT_DESC	Large Trainstation	0	A train station with multiple platforms.	複数のプラットフォームを備えた鉄道駅です。	
656	BUILDING_SHORT_DESC	End of the line Trainstation	0	An End-of-Line Train Station with multiple platforms.	複数のプラットフォームを備えた旅客駅です。	
657	BUILDING_SHORT_DESC	Ferry Bus Hub	0	A combined stop for buses and ferries.	バスとフェリー乗り場を一体化した建物です。	
658	BUILDING_SHORT_DESC	Ferry Depot	0	Ferries are stored at the Ferry Depot and sent out automatically and number of vehicles per line is set in the budget window. Connect the depot to Ferry Lines with Ferry Pathways. The Ferry Depot does not act as a stop.	フェリー船を格納し、予算が許す限りそれぞれの路線に割り振ります。路線との間はフェリー航路で結んでください。乗客の取り扱いはできません。	
659	BUILDING_SHORT_DESC	Ferry Harbor	0	A large ferry stop that can have two ferries docking at once.	一度に二隻停泊できる、大型のフェリー乗り場です。	
660	BUILDING_SHORT_DESC	Ferry Pier	0	A small ferry stop. Allows one ferry at a time to dock.	小型のフェリー乗り場です。一度に一隻だけ停泊できます。	
661	BUILDING_SHORT_DESC	Monorail Station Standalone	0	A monorail station.	モノレールの駅です。	
662	BUILDING_SHORT_DESC	Monorail Station Avenue	0	A Monorail Station.	モノレールの駅です。	
663	BUILDING_SHORT_DESC	Cable Car Stop	0	A stop for cable cars.	ロープウェイの駅です。	
664	BUILDING_SHORT_DESC	Cable Car Cables	0	Cables for cable cars.	ロープウェイの索条です。	
665	BUILDING_SHORT_DESC	Blimp Depot	0	Blimps receive maintenance at the depot. The depot sends out vehicles automatically. Connect Depot to Stops with Pathways to allow vehicles to find their way to and from it.	飛行船はここで整備され、自動的に送り出されます。飛行船が路線へ出入りできるよう、格納庫と乗り場の間を航路で結ぶ必要があります。	
666	BUILDING_SHORT_DESC	Blimp Stop	0	Blimp stop. Blimps can land here to drop off and pick up passengers.	利用者が飛行船に乗り降りする停泊所です。	
667	BUILDING_SHORT_DESC	Boat Museum	0	The Boat Museum is a landmark. Tourists and citizens alike visit it.	船の博物館はランドマークです。旅行者や市民が好んで訪れるでしょう。	
668	BUILDING_SHORT_DESC	Traffic Park	0	Children learn about traffic in the Traffic Park. Tourists and citizens like to visit this location.	子供たちが交通ルールを学ぶ公園です。旅行者や市民も好んで訪れるでしょう。	
669	BUILDING_SHORT_DESC	Steam Train	0	The halls are where old locomotives are stored so citizens and tourists can come to admire them.	古き良き蒸気機関車を収蔵する殿堂です。旅行者や市民の賞賛を集めるでしょう。	
670	BUILDING_SHORT_DESC	Monorail Train Metro Hub	0	A hub building for monorails, metros and trains.	モノレール・地下鉄・鉄道の乗換駅です。	
671	BUILDING_SHORT_DESC	Monorail Bus Hub	0	A hub building connecting a monorail line to a bus line.	モノレールとバスの乗換駅です。	
672	BUILDING_SHORT_DESC	Cable Car Station End	0	End-of-Line Station. Cable Cars cannot pass through this station. Can connect with any Cable Car station.	ロープウェイの終着駅です。ゴンドラはここから先に行くことができません。他のロープウェイ駅に接続できます。	
673	BUILDING_SHORT_DESC	Ultimate Recycling Plant	0	The Ultimate Recycling Plant recycles all garbage and produces raw materials and goods from the waste.	究極のリサイクルプラントはすべてのごみをリサイクルし、廃棄物から原材料と製品を生産します。	1.9.0-f5で追加
674	BUILDING_SHORT_DESC	Central Park	0	An exceptionally large and fancy park.	巨大で豪勢な公園です。	1.9.0-f5で追加
675	BUILDING_SHORT_DESC	Floating Gardens	0	A floating garden for citizens.	市民のための水上庭園です。	1.9.0-f5で追加
676	BUILDING_SHORT_DESC	Ziggurat Garden	0	A magnificent garden in the shape of a pyramid.	ピラミッドの形状を模した壮麗な植物園です。	1.9.0-f5で追加
677	BUILDING_SHORT_DESC	Lungs of the City	0	An exceptionally large park with huge trees.	大木のある巨大公園です。	1.9.0-f5で追加
678	BUILDING_SHORT_DESC	Climate Research Station	0	A Climate Station where researchers try to produce more accurate weather reports.	より正確な天気予報の研究を行う施設です。	1.9.0-f5で追加
679	BUILDING_SHORT_DESC	Bird and Bee Haven	0	A park that caters to both citizens and birds & bees.	市民と、鳥やハチといった生き物の両方のためになる公園です。	1.9.0-f5で追加
680	BUILDING_SHORT_DESC	Geothermal Power Plant	0	A non-polluting power plant that uses geothermal energy to provide electricity.	地熱を利用して電力を供給する、汚染を出さない発電所です	1.9.0-f5で追加
681	BUILDING_SHORT_DESC	Ocean Thermal Energy Conversion Plant	0	Converts changes in water temperature to electricity for the city. A shoreline building.	水温の変化を都市への電力に変換します。海岸沿いに設置される建物です。	1.9.0-f5で追加
682	BUILDING_SHORT_DESC	Solar Updraft Tower	0	A powerplant that generates electricity from the heat of the sun. Day and night do not affect it, thanks to batteries storing energy.	太陽熱を利用する発電所です。強力な蓄電池を備えているため、昼夜を気にする必要はありません。	1.9.0-f5で追加
683	BUILDING_SHORT_DESC	Eco Water Outlet	0	Reduces pollution of the water it lets out. Needs to be supplied by a Water Pump. Requires electricity and a pipe connection.	水の汚染を取り除き排出します。ポンプからの水の供給が必要です。 水道管と電気の接続が必要です。	1.9.0-f5で追加
684	BUILDING_SHORT_DESC	Eco Water Treatment Plant	0	A powerful water treatment plant that lets out almost pure water. Needs a pipe connection and electricity.	限りなく純粋な水を排出する強力な水処理施設です。水道管と電気の接続が必要です。	1.9.0-f5で追加
685	BUILDING_SHORT_DESC	Recycling Center	0	The Recycling Center is where garbage produced in the city goes. The facility recycles the waste and produces raw materials from it.	リサイクルセンターは都市から出るゴミを受け入れ、製品や資源にリサイクルします。	1.9.0-f5で追加
686	BUILDING_SHORT_DESC	Floating Garbage Collector	0	The Collector collects trash and pollution in water, as the name says. Reduces water pollution. Must be placed on water.	水域のゴミや汚染を集める施設です。水質汚染を減少させます。水上に建設する必要があります。	1.9.0-f5で追加
687	BUILDING_SHORT_DESC	Community Pool	0	The Pool is a place where citizens go to swim. It raises the health of the neighborhood a little bit.	市民が泳ぎに来るプールです。近隣の健康度を少し上昇させます。	1.9.0-f5で追加
