0	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
2792	PROPS_DESC	Bamboo Pot 01	0	Bamboo plant growing in pot.	竹の盆栽	
2793	PROPS_DESC	Bamboo Pot 02	0	Bamboo plant growing in pot.	竹の盆栽	
2794	PROPS_DESC	SteetLampChina	0	Asian styled street light.	アジア風の街灯	
2795	PROPS_DESC	Temple lantern 01	0	Lantern made out of bronze with light source inside.	中に光源が仕込まれた青銅の灯籠	
2796	PROPS_DESC	Warning Light Red	0	A small blinking red light	小さな赤色の点滅光	
2797	PROPS_DESC	Light Pole Orange	0	A pole-mounted blinking orange light	ポール先端で点滅するオレンジ色の照明	
2798	PROPS_DESC	Flood Light Down Blue	0	A wall-mounted flood light casting blue light downwards.	壁面に設置する下向きの青色投光照明	
2799	PROPS_DESC	Warning Light Orange	0	A small blinking orange light	小さなオレンジ色の点滅光	
2800	PROPS_DESC	Flood Light White	0	A flood light casting white light upwards.	上向きの白色投光照明	
2801	PROPS_DESC	Light Pole Red	0	A pole-mounted blinking red light	ポール先端で点滅する赤色照明	
2802	PROPS_DESC	Flood Light Blue	0	A flood light casting white light upwards.	上向きの青色投光照明	
2803	PROPS_DESC	Flood Light Down Orange	0	A wall-mounted flood light casting orange light downwards.	壁面に設置する下向きのオレンジ色投光照明	
2804	PROPS_DESC	Flood Light Wall White	0	A wall-mounted flood light casting white light upwards.	壁面に設置する上向きの白色投光照明	
2805	PROPS_DESC	Flood Light Wall Blue	0	A wall-mounted flood light casting blue light upwards.	壁面に設置する上向きの青色投光照明	
2806	PROPS_DESC	Flood Light Wall Orange	0	A wall-mounted flood light casting orange light upwards.	壁面に設置する上向きのオレンジ色投光照明	
2807	PROPS_DESC	Flood Light Wall Red	0	A wall-mounted flood light casting red light upwards.	壁面に設置する上向きの赤色投光照明	
2808	PROPS_DESC	Flood Light Down White	0	A wall-mounted flood light casting white light downwards.	壁面に設置する下向きの白色投光照明	
2809	PROPS_DESC	Flood Light Down Red	0	A wall-mounted flood light casting red light downwards.	壁面に設置する下向きの赤色投光照明	
2810	PROPS_DESC	Flood Light Red	0	A flood light casting red light upwards.	上向きの赤色投光照明	
2811	PROPS_DESC	Flood Light Orange	0	A flood light casting orange light upwards.	上向きのオレンジ色投光照明	
2812	PROPS_DESC	Flood Light Floor Red	0	A lamp that illuminates the floor with red light.	赤色光で地面を照らす街灯	
2813	PROPS_DESC	Flood Light Floor White	0	A lamp that illuminates the floor with white light.	白色光で地面を照らす街灯	
2814	PROPS_DESC	Wall Light Orange	0	A wall-mounted lamp casting orange light downwards.	壁面に設置する下向きのオレンジ色の街灯	
2815	PROPS_DESC	Wall Light White	0	A wall-mounted lamp casting white light downwards.	壁面に設置する下向きの白色の街灯	
2816	PROPS_DESC	Basketball hoop	0	A sturdy basketball hoop for some serious slam dunking.	強烈なダンクシュートにも耐えられる、頑丈なバスケットボール用ゴール	
2817	PROPS_DESC	Weighlifting bench	0	A weightlifting bench with a barbell and plate weights.	ウェイトリフティング用のベンチとバー、ディスク	
2818	PROPS_DESC	Prison table	0	A long table with two benches.	長テーブルとベンチ	
2819	PROPS_DESC	Prison fence	0	A short section of high mesh fence with barbwire on top.	鉄線のある金網のフェンス（短）	
2820	PROPS_DESC	Prison fence long	0	A long section of high mesh fence with barbwire on top.	鉄線のある金網フェンス（長）	
2821	PROPS_DESC	flag_pole_wall	0	A wall-mounted flagpole with a flag.	壁面に設置する旗竿と旗	
2822	PROPS_DESC	Snowman01	0	A snowman makes any snowy place look cozy.	どんな雪の多い場所でも居心地よく見せる雪だるま	
2823	PROPS_DESC	Snowman02	0	A snowman makes any snowy place look cozy.	どんな雪の多い場所でも居心地よく見せる雪だるま	
2824	PROPS_DESC	Snowman03	0	A snowman makes any snowy place look cozy.	どんな雪の多い場所でも居心地よく見せる雪だるま	
2825	PROPS_DESC	Snowman Random	0	A snowman makes any snowy place look cozy. Place this item to get a random snowman to spawn on the spot.	雪だるまはどんなに雪が積もった場所でも和ませてくれます。このアイテムを置くとランダムで雪だるまが現れます。	
2826	PROPS_DESC	Collapsed building	0	This is what a collapsed building looks like.	崩壊した建物はこうなります。	
2827	PROPS_DESC	Christmas_Tree_Prop	0	A lovely Christmas Tree to lighten up any day or night.	昼も夜もライトアップされた可愛いクリスマスツリー	
2828	PROPS_DESC	Rustic_Table	0	A table with a rustic finish.	素朴に仕上げられたテーブル	
2829	PROPS_DESC	Snow Decal	0	Snow decal.	雪のデカール	
2830	PROPS_DESC	Ice Decal	0	Ice decal.	氷のデカール	
2831	PROPS_DESC	Curling Decal	0	A decal for curling ice field.	カーリングコートのデカール	
2832	PROPS_DESC	Reindeer_Fence	0	A fence to keep the reindeer in or out.	トナカイの出入りを防ぐフェンス	
2833	PROPS_DESC	Ice Bench	0	Comfy bench made of ice. Remember to wear pants when sitting!	氷で作られた快適なベンチ。座るときはズボンを穿くのを忘れないでください！	
2834	PROPS_DESC	Snowmobile	0	A snowmobile.	スノーモービル。	
2835	PROPS_DESC	High swimming pool covered	0	A luxurious swimming pool with an integrated jacuzzi.	ジャグジー付きの豪華な水泳プール	
2836	PROPS_DESC	Swimming pool covered	0	A medium swimming pool for decoration.	装飾用の中くらいの水泳プール	
2837	PROPS_DESC	Deck Chair Winter	0	The perfect relaxing chair for a garden.	庭置用の完璧なリラックスチェア	
2838	PROPS_DESC	High Deck Chair Winter	0	A fancy deck chair for bathing in the sun.	太陽の下で日光浴できる派手なデッキチェア	
2839	PROPS_DESC	Winter Flower Pot 01	0	A flowerpot with a single flower.	1輪の花が植えられた植木鉢	
2840	PROPS_DESC	Winter Flower Pot 02	0	A flowerpot with a single flower.	1輪の花が植えられた植木鉢	
2841	PROPS_DESC	Winter Flower Pot 03	0	A flowerpot with two flowers.	2輪の花が植えられた植木鉢	
2842	PROPS_DESC	High Parasol Winter	0	A parasol giving high-level protection from hot sunshine.	日除け機能を強化したパラソル	
2843	PROPS_DESC	Parasol Winter	0	A parasol to protect from hot sunshine.	日除け用パラソル	
2844	PROPS_DESC	Hedge Winter 01	0	Closely planted shrubs or small trees trimmed into the shape of a fence.	密集させた灌木や背の低い木を刈り整えて塀にしたもの	
2845	PROPS_DESC	Hedge Winter 02	0	Closely planted shrubs or small trees trimmed into the shape of a fence.	密集させた灌木や背の低い木を刈り整えて塀にしたもの	
2846	PROPS_DESC	High-Tiles Winter	0	Regular stone tiles.	ふつうの石のタイル	
2847	PROPS_DESC	Tiles Winter	0	Presentable yard tiling for valuable properties.	高級な物件にも合う見栄えのいいタイル	
2848	PROPS_DESC	Asphalt_old_winter	0	Patches of broken asphalt.	つぎはぎの壊れているアスファルト	
2849	PROPS_DESC	Winter Garden Flowers	0	A colorful flower bed.	多彩な色の花が植えてある花壇	
2850	PROPS_DESC	Winter Garden Fountain	0	A large fountain with water plants, good especially for parks and gardens.	公園や庭にぴったりの、水生植物付きの大きな噴水	
2851	PROPS_DESC	Invisible Helipad Marker	0	An invisible marker to indicate spots where helicopters can land.	ヘリコプターの発着地点を示すマーカー	
2852	PROPS_DESC	Chainlink Fence 8m	0	A chainlink fence, 8 meters long.	長さ8mの鎖でできた仕切り	
2853	PROPS_DESC	Chainlink Fence 16m	0	A chainlink fence, 16 meters long.	長さ16mの鎖でできた仕切り	
2854	PROPS_DESC	Chainlink Fence Gate	0	A gate for a chainlink fence.	鎖で仕切られた場所の出入り口	
2855	PROPS_DESC	Security Booth	0	A security booth to be placed near stadiums.	スタジアム付近に設置される保安用ブース	
2856	PROPS_DESC	Safety Barrier	0	A safety barrier to help guide people around stadiums.	スタジアム周辺で人々を案内するための壁	
2857	PROPS_DESC	Road Block	0	A road block.	道路を封鎖するためのバリケード	
2858	PROPS_DESC	Cargo container - disaster response unit	0	Disaster Response Unit cargo container.	災害対策本部の貨物コンテナ	
2859	PROPS_DESC	Steam Boat	0	An old steam boat.	古い蒸気船	
2860	PROPS_DESC	Paddle Car 01	0	Children's paddle car.	子供用の足こぎ車	
2861	PROPS_DESC	Paddle Car 02	0	Children's paddle car.	子供用の足こぎ車	
2862	PROPS_DESC	Nautical Marker	0	A nautical marker.	航路標識	
2863	PROPS_DESC	Lifebuoy	0	A floating ring that saves lives.	人命救助用の浮き輪	
2864	PROPS_DESC	Rubber Tire Row	0	A decorative rubber boat.	装飾用のゴムボート	
2865	PROPS_DESC	Ferry Info Sign	0	A ferry info sign.	フェリーの出航情報案内板	
2866	PROPS_DESC	Ferry Sign	0	A ferry sign.	フェリーの案内板	
2867	PROPS_DESC	Pier Rope Pole	0	A pole to tie ship ropes to.	係船柱	
2868	PROPS_DESC	Passenger Ramp	0	A passenger ramp.	乗客用舷梯	
2869	PROPS_DESC	Monorail Info Sign	0	A monorail info sign	モノレールの発車情報案内版	
2870	PROPS_DESC	Monorail Sign	0	A monorail sign.	モノレールの案内版	
2871	PROPS_DESC	Monorail Ticket Machine	0	A ticket machine for monorail tickets.	モノレール乗車券の自動販売機	
2872	PROPS_DESC	Beehive 01	0	A small beehive.	小さな養蜂箱	1.9.0-f5で追加
2873	PROPS_DESC	Birdhouse 01	0	A birdhouse.	小鳥小屋	1.9.0-f5で追加
2874	PROPS_DESC	Small Recycling Container 01	0	A small recycling container.	小さなリサイクルコンテナ	1.9.0-f5で追加
2875	PROPS_DESC	Small Recycling Container 02	0	A small recycling container.	小さなリサイクルコンテナ	1.9.0-f5で追加
2876	PROPS_DESC	Small Recycling Container 03	0	A small recycling container.	小さなリサイクルコンテナ	1.9.0-f5で追加
2877	PROPS_DESC	Large Recycling Container 01	0	A large recycling container.	大きなリサイクルコンテナ	1.9.0-f5で追加
2878	PROPS_DESC	Large Recycling Container 02	0	A large recycling container.	大きなリサイクルコンテナ	1.9.0-f5で追加
2879	PROPS_DESC	Eco Street Lamp 01	0	An eco-friendly solar panel streetlamp.	ソーラーパネル付き省エネ街灯	1.9.0-f5で追加
2880	PROPS_DESC	Modern Table Set 01	0	A set of table and chairs.	テーブルと椅子のセット	1.9.0-f5で追加
2881	PROPS_DESC	Horizontal Solar Panel 01	0	A horizontal solar panel.	横型ソーラーパネル	1.9.0-f5で追加
2882	PROPS_DESC	Horizontal Solar Panel 02	0	A horizontal solar panel.	横型のソーラーパネル	1.9.0-f5で追加
2883	PROPS_DESC	Air Source Heat Pump 01	0	An air source heat pump.	空気熱ヒートポンプ	1.9.0-f5で追加
2884	PROPS_DESC	Air Source Heat Pump 02	0	An air source heat pump.	空気熱ヒートポンプ	1.9.0-f5で追加
2885	PROPS_DESC	Ventilation Pipe 01	0	A ventilation pipe.	換気パイプ	1.9.0-f5で追加
2886	PROPS_DESC	Ventilation Pipe 02	0	A ventilation pipe.	換気パイプ	1.9.0-f5で追加
2887	PROPS_DESC	Modern Fence 01	0	A modern type of fence.	モダンなフェンス	1.9.0-f5で追加
2888	PROPS_DESC	Modern Fence 02	0	A modern type of fence.	モダンなフェンス	1.9.0-f5で追加
2889	PROPS_DESC	Roof Vegetation 01	0	Rooftop vegetation.	屋上の植え込み	1.9.0-f5で追加
2890	PROPS_DESC	Roof Vegetation 02	0	Rooftop vegetation.	屋上の植え込み	1.9.0-f5で追加
2891	PROPS_DESC	Roof Vegetation 03	0	Rooftop vegetation.	屋上の植え込み	1.9.0-f5で追加
2892	PROPS_DESC	Roof Vegetation 04	0	Rooftop vegetation.	屋上の植え込み	1.9.0-f5で追加
2893	PROPS_DESC	Roof Vegetation 05	0	Rooftop vegetation.	屋上の植え込み	1.9.0-f5で追加
2894	PROPS_DESC	Roof Vegetation 06	0	Rooftop vegetation.	屋上の植え込み	1.9.0-f5で追加
2895	PROPS_DESC	Roof Vegetation 07	0	Rooftop vegetation.	屋上の植え込み	1.9.0-f5で追加
2896	PROPS_DESC	Roof Vegetation 08	0	Rooftop vegetation.	屋上の植え込み	1.9.0-f5で追加
2897	PROPS_DESC	Wall Vegetation 01	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2898	PROPS_DESC	Wall Vegetation 02	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2899	PROPS_DESC	Wall Vegetation 03	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2900	PROPS_DESC	Wall Vegetation 04	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2901	PROPS_DESC	Hanging Vegetation 01	0	Hanging vegetation.	ぶら下がった植物	1.9.0-f5で追加
2902	PROPS_DESC	Hanging Vegetation 02	0	Hanging vegetation.	ぶら下がった植物	1.9.0-f5で追加
2903	PROPS_DESC	Hanging Vegetation 03	0	Hanging vegetation.	ぶら下がった植物	1.9.0-f5で追加
2904	PROPS_DESC	Hanging Vegetation 04	0	Hanging vegetation.	ぶら下がった植物	1.9.0-f5で追加
2905	PROPS_DESC	Plant Pot 01	0	A plant pot.	鉢植え	1.9.0-f5で追加
2906	PROPS_DESC	Plant Pot 02	0	A plant pot.	鉢植え	1.9.0-f5で追加
2907	PROPS_DESC	Plant Pot 03	0	A plant pot.	鉢植え	1.9.0-f5で追加
2908	PROPS_DESC	Plant Pot 04	0	A plant pot.	鉢植え	1.9.0-f5で追加
2909	PROPS_DESC	Plant Pot 05	0	A plant pot.	鉢植え	1.9.0-f5で追加
2910	PROPS_DESC	Plant Pot 06	0	A plant pot.	鉢植え	1.9.0-f5で追加
2911	PROPS_DESC	Organic Shop 3d Sign 01	0	A sign for an organic shop.	オーガニックショップの看板	1.9.0-f5で追加
2912	PROPS_DESC	Organic Shop 3d Sign 02	0	A sign for an organic shop.	オーガニックショップの看板	1.9.0-f5で追加
2913	PROPS_DESC	Organic Shop 3d Sign 03	0	A sign for an organic shop.	オーガニックショップの看板	1.9.0-f5で追加
2914	PROPS_DESC	Organic Shop 3d Sign 04	0	A sign for an organic shop.	オーガニックショップの看板	1.9.0-f5で追加
2915	PROPS_DESC	Organic Shop Small Billboard 01	0	A small bilboard for an organic shop.	オーガニックショップの小看板	1.9.0-f5で追加
2916	PROPS_DESC	Organic Shop Small Billboard 02	0	A small bilboard for an organic shop.	オーガニックショップの小看板	1.9.0-f5で追加
2917	PROPS_DESC	Organic Shop Small Billboard 03	0	A small bilboard for an organic shop.	オーガニックショップの小看板	1.9.0-f5で追加
2918	PROPS_DESC	Organic Shop Small Billboard 04	0	A small bilboard for an organic shop.	オーガニックショップの小看板	1.9.0-f5で追加
2919	PROPS_DESC	Organic Shop Small Billboard 05	0	A small bilboard for an organic shop.	オーガニックショップの小看板	1.9.0-f5で追加
2920	PROPS_DESC	Organic Shop Small Billboard 06	0	A small bilboard for an organic shop.	オーガニックショップの小看板	1.9.0-f5で追加
2921	PROPS_DESC	Organic Shop Small Billboard 07	0	A small bilboard for an organic shop.	オーガニックショップの小看板	1.9.0-f5で追加
2922	PROPS_DESC	Organic Shop Medium Billboard 01	0	A medium bilboard for an organic shop.	オーガニックショップの中看板	1.9.0-f5で追加
2923	PROPS_DESC	Organic Shop Medium Billboard 02	0	A medium bilboard for an organic shop.	オーガニックショップの中看板	1.9.0-f5で追加
2924	PROPS_DESC	Organic Shop Medium Billboard 03	0	A medium bilboard for an organic shop.	オーガニックショップの中看板	1.9.0-f5で追加
2925	PROPS_DESC	Organic Shop Medium Billboard 04	0	A medium bilboard for an organic shop.	オーガニックショップの中看板	1.9.0-f5で追加
2926	PROPS_DESC	Organic Shop Medium Billboard 05	0	A medium bilboard for an organic shop.	オーガニックショップの中看板	1.9.0-f5で追加
2927	PROPS_DESC	Organic Shop Medium Billboard 06	0	A medium bilboard for an organic shop.	オーガニックショップの中看板	1.9.0-f5で追加
2928	PROPS_DESC	Organic Shop Medium Billboard 07	0	A medium bilboard for an organic shop.	オーガニックショップの中看板	1.9.0-f5で追加
2929	PROPS_DESC	Hightech Industrial Logo 01	0	An industrial logo for a high tech building.	ハイテクビルの工業ロゴ	1.9.0-f5で追加
2930	PROPS_DESC	Hightech Industrial Logo 02	0	An industrial logo for a high tech building.	ハイテクビルの工業ロゴ	1.9.0-f5で追加
2931	PROPS_DESC	Hightech Industrial Logo 03	0	An industrial logo for a high tech building.	ハイテクビルの工業ロゴ	1.9.0-f5で追加
2932	PROPS_DESC	Hightech Industrial Logo 04	0	An industrial logo for a high tech building.	ハイテクビルの工業ロゴ	1.9.0-f5で追加
2933	PROPS_DESC	Hightech Industrial Logo 05	0	An industrial logo for a high tech building.	ハイテクビルの工業ロゴ	1.9.0-f5で追加
2934	PROPS_DESC	Hightech Industrial Logo 06	0	An industrial logo for a high tech building.	ハイテクビルの工業ロゴ	1.9.0-f5で追加
2935	PROPS_DESC	Hightech Industrial Small Billboard 01	0	A small bilboard for a high tech industry building.	ハイテク工業ビルの小看板	1.9.0-f5で追加
2936	PROPS_DESC	Hightech Industrial Small Billboard 02	0	A small bilboard for a high tech industry building.	ハイテク工業ビルの小看板	1.9.0-f5で追加
2937	PROPS_DESC	Hightech Industrial Small Billboard 03	0	A small bilboard for a high tech industry building.	ハイテク工業ビルの小看板	1.9.0-f5で追加
2938	PROPS_DESC	Hightech Industrial Small Billboard 04	0	A small bilboard for a high tech industry building.	ハイテク工業ビルの小看板	1.9.0-f5で追加
2939	PROPS_DESC	Hightech Industrial Medium Billboard 01	0	A medium bilboard for a high tech industry building.	ハイテク工業ビルの中看板	1.9.0-f5で追加
2940	PROPS_DESC	Hightech Industrial Medium Billboard 02	0	A medium bilboard for a high tech industry building.	ハイテク工業ビルの中看板	1.9.0-f5で追加
2941	PROPS_DESC	Hightech Industrial Medium Billboard 03	0	A medium bilboard for a high tech industry building.	ハイテク工業ビルの中看板	1.9.0-f5で追加
2942	PROPS_DESC	Hightech Industrial Medium Billboard 04	0	A medium bilboard for a high tech industry building.	ハイテク工業ビルの中看板	1.9.0-f5で追加
2943	PROPS_DESC	Parking Space	0	A parking space.	駐車スペース	1.9.0-f5で追加
2944	PROPS_DESC	Parking Space Electric	0	A parking space for an electric vehicle.	電気自動車の駐車スペース	1.9.0-f5で追加
2945	PROPS_DESC	Motorboat 01	0	A motorboat.	モーターボート	1.9.0-f5で追加
2946	PROPS_DESC	Motorboat 02	0	A motorboat.	モーターボート	1.9.0-f5で追加
2947	PROPS_DESC	Train Stop Sign	0	A stop sign for trains.	列車の停止標識	1.9.0-f5で追加
2948	PROPS_DESC	Train Traffic Lights	0	Traffic signal for trains.	鉄道信号機	1.9.0-f5で追加
2949	PROPS_DESC	Wall Vegetation 05	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2950	PROPS_DESC	Wall Vegetation 06	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2951	PROPS_DESC	Wall Vegetation 07	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2952	PROPS_DESC	Wall Vegetation 08	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2953	PROPS_DESC	Wall Vegetation 09	0	Wall vegetation.	壁の植物	1.9.0-f5で追加
2954	PROPS_DESC	Organic Shop Small Billboard Random	0	A random Organic Shop billboard, small size.	ランダムなオーガニックショップの小看板	1.9.0-f5で追加
2955	PROPS_DESC	Organic Shop Medium Billboard Random	0	A random Organic Shop billboard, medium size.	ランダムなオーガニックショップの中看板	1.9.0-f5で追加
2956	PROPS_DESC	Hightech Industrial Logo Random	0	A random Hightech Industrial Logo.	ランダムなハイテク工業ロゴ	1.9.0-f5で追加
2957	PROPS_DESC	Hightech Industrial Small Billboard Random	0	A random Hightech Industrial bilboard, size small.	ランダムなハイテク工業の小看板	1.9.0-f5で追加
2958	PROPS_DESC	Hightech Industrial Medium Billboard Random	0	A random Hightech Industrial bilboard, size medium.	ランダムなハイテク工業の中看板	1.9.0-f5で追加
2959	PROPS_DESC	Roof Walkway 02	0	A roof walkway.	屋根付きの通路	1.9.0-f5で追加
2960	PROPS_DESC	Roof Walkway 01	0	A roof walkway.	屋根付きの通路	1.9.0-f5で追加
2961	PROPS_DESC	Carport 1	0	A detached garage for the car or storage	車庫や倉庫のような物置	1.9.0-f5で追加
2962	PROPS_DESC	Carport 2	0	A carport with shed to park the car under	車車を駐めるための開口部が付いた車庫	1.9.0-f5で追加
2963	PROPS_DESC	Dormer 1	0	A wooden dormer for the roof	木製のドーマー窓	1.9.0-f5で追加
2964	PROPS_DESC	Dormer 2	0	A metal dormer for the roof	金属製のドーマー窓	1.9.0-f5で追加
2965	PROPS_DESC	Shed 1	0	An extension to enjoy those warm summer days	夏の温かさを楽しむためのエクステンション	1.9.0-f5で追加
2966	PROPS_DESC	Low Vegetation 01	0	A patch of Low vegetation.	背の低いひとかたまりの植物	1.10.0-f3 にて追加
2967	PROPS_DESC	Low Vegetation 02	0	A patch of Low vegetation.	背の低いひとかたまりの植物	1.10.0-f3 にて追加
2968	PROPS_DESC	Low Vegetation 03	0	A patch of Low vegetation.	背の低いひとかたまりの植物	1.10.0-f3 にて追加
2969	PROPS_DESC	Low Vegetation 04	0	A patch of Low vegetation.	背の低いひとかたまりの植物	1.10.0-f3 にて追加
2970	PROPS_DESC	Low Vegetation 05	0	A patch of Low vegetation.	背の低いひとかたまりの植物	1.10.0-f3 にて追加
2971	PROPS_DESC	Low Vegetation 06	0	A patch of Low vegetation.	背の低いひとかたまりの植物	1.10.0-f3 にて追加
2972	PROPS_DESC	Low Vegetation 07	0	A patch of Low vegetation.	背の低いひとかたまりの植物	1.10.0-f3 にて追加
2973	PROPS_DESC	Low Vegetation 08	0	A patch of Low vegetation.	背の低いひとかたまりの植物	1.10.0-f3 にて追加
2974	PROPS_DESC	High Vegetation 01	0	A patch of high vegetation.	背の高いひとかたまりの植物	1.10.0-f3 にて追加
2975	PROPS_DESC	High Vegetation 02	0	A patch of high vegetation.	背の高いひとかたまりの植物	1.10.0-f3 にて追加
2976	PROPS_DESC	High Vegetation 03	0	A patch of high vegetation.	背の高いひとかたまりの植物	1.10.0-f3 にて追加
2977	PROPS_DESC	High Vegetation 04	0	A patch of high vegetation.	背の高いひとかたまりの植物	1.10.0-f3 にて追加
2978	PROPS_DESC	High Vegetation 05	0	A patch of high vegetation.	背の高いひとかたまりの植物	1.10.0-f3 にて追加
2979	PROPS_DESC	High Vegetation 06	0	A patch of high vegetation.	背の高いひとかたまりの植物	1.10.0-f3 にて追加
2980	PROPS_DESC	High Vegetation 07	0	A patch of high vegetation.	背の高いひとかたまりの植物	1.10.0-f3 にて追加
2981	PROPS_DESC	High Vegetation 08	0	A patch of high vegetation.	背の高いひとかたまりの植物	1.10.0-f3 にて追加
2982	PROPS_DESC	Park Billboard Medium 01	0	A medium billboard.	中型の看板	1.10.0-f3 にて追加
2983	PROPS_DESC	Park Billboard Large 01	0	A large billboard.	大型の看板	1.10.0-f3 にて追加
2984	PROPS_DESC	Park Streetlight 01	0	A decorative streetlight.	装飾的な外灯	1.10.0-f3 にて追加
2985	PROPS_DESC	Park Trashbin 01	0	Trashbins help your city stay clean.	都市を清潔に保つゴミ箱	1.10.0-f3 にて追加
2986	PROPS_DESC	Park Trashbin 02	0	Trashbins help your city stay clean.	都市を清潔に保つゴミ箱	1.10.0-f3 にて追加
2987	PROPS_DESC	Sandbox 01	0	A square sandbox filled with soft sand in which kids can play.	子供が遊ぶための柔らかい砂場（正方形）	1.10.0-f3 にて追加
2988	PROPS_DESC	Sandbox 02	0	A round sandbox filled with soft sand in which kids can play.	子供が遊ぶための柔らかい砂場（円）	1.10.0-f3 にて追加
2989	PROPS_DESC	Park Sign 01	0	A single sign on stands.	案内看板	1.10.0-f3 にて追加
2990	PROPS_DESC	Park Sign 02	0	A signpost with small signs pointing to multiple directions.	いくつかの方向を示す案内看板	1.10.0-f3 にて追加
2991	PROPS_DESC	Park Tiles 01	0	Stone tiles that can be used to cover large areas.	広範囲の石タイル	1.10.0-f3 にて追加
2992	PROPS_DESC	Park Tiles Winter 01	0	Stone tiles that can be used to cover large areas.	広範囲の石タイル	1.10.0-f3 にて追加
2993	PROPS_DESC	Park Tableset 01	0	A round outdoors table set.	屋外用の丸いテーブルセット	1.10.0-f3 にて追加
2994	PROPS_DESC	Park Tableset 02	0	A square outdoors table set.	屋外用の四角いテーブルセット	1.10.0-f3 にて追加
2995	PROPS_DESC	Park Bench 01	0	A bench with a backrest.	背もたれのついたベンチ	1.10.0-f3 にて追加
2996	PROPS_DESC	Park Bench 02	0	A simple park bench.	簡素な公園用ベンチ	1.10.0-f3 にて追加
2997	PROPS_DESC	Hedge 01	0	A line of closely planted shrubs.	ずらりと並んで植えられた茂み	1.10.0-f3 にて追加
2998	PROPS_DESC	Hedge 02	0	A line of closely planted shrubs.	ずらりと並んで植えられた茂み	1.10.0-f3 にて追加
2999	PROPS_DESC	Flowerbed 01	0	A raised garden bed with planted flowers.	周りより少し高くなった花壇	1.10.0-f3 にて追加
3000	PROPS_DESC	Flowerbed 02	0	A raised garden bed with planted flowers.	周りより少し高くなった花壇	1.10.0-f3 にて追加
3001	PROPS_DESC	Flowerbed 03	0	A raised garden bed with planted flowers.	周りより少し高くなった花壇	1.10.0-f3 にて追加
3002	PROPS_DESC	Flowerbed 04	0	A raised garden bed with planted flowers.	周りより少し高くなった花壇	1.10.0-f3 にて追加
3003	PROPS_DESC	Food Stall 01	0	A small booth selling refreshments and fast food.	軽食を売る小さなブース	1.10.0-f3 にて追加
3004	PROPS_DESC	Food Stall 02	0	A small booth selling refreshments and fast food.	軽食を売る小さなブース	1.10.0-f3 にて追加
3005	PROPS_DESC	Ice Cream Kiosk	0	A commercial vehicle that sells ice cream.	アイスクリームの移動販売車	1.10.0-f3 にて追加
3006	PROPS_DESC	Old Cannon 01	0	An antiquated cannon on wheels.	台車に載せられた古い大砲	1.10.0-f3 にて追加
3007	PROPS_DESC	Tourist Attraction Stop Park	0	An information sign for tourists.	観光客のための案内看板	1.10.0-f3 にて追加
3008	PROPS_DESC	Amusement Park Tiles 01	0	Decorative tiles that can be used to cover large areas.	広範囲の装飾タイル	1.10.0-f3 にて追加
3009	PROPS_DESC	Amusement Park Tiles Winter 01	0	Decorative tiles that can be used to cover large areas.	広範囲の装飾タイル	1.10.0-f3 にて追加
3010	PROPS_DESC	Cotton Candy Cart 01	0	A cart selling cotton candy.	綿飴を売るカート	1.10.0-f3 にて追加
3011	PROPS_DESC	Coin Game 01	0	A coin-operated merchandizer.	ちょっとした賞品が当たるゲーム機	1.10.0-f3 にて追加
3012	PROPS_DESC	Coin Game 02	0	A coin-operated merchandizer.	ちょっとした賞品が当たるゲーム機	1.10.0-f3 にて追加
3013	PROPS_DESC	Amusement Park Streetlight 01	0	A decorative streetlight.	装飾的な外灯	1.10.0-f3 にて追加
3014	PROPS_DESC	Childrens Ride 01	0	A coin-operated amusement ride for young children.	幼児のためのコインで動く乗り物	1.10.0-f3 にて追加
3015	PROPS_DESC	Childrens Ride 02	0	A coin-operated amusement ride for young children.	幼児のためのコインで動く乗り物	1.10.0-f3 にて追加
3016	PROPS_DESC	Amusement Park Sign 01	0	A single sign on stands.	案内看板	1.10.0-f3 にて追加
3017	PROPS_DESC	Amusement Park Sign 02	0	A signpost that small sign pointing to multiple directions.	いくつかの方向を示す案内看板	1.10.0-f3 にて追加
3018	PROPS_DESC	Amusement Bench 01	0	A round bench with a planted tree in the center.	木を囲んで設置された円形のベンチ	1.10.0-f3 にて追加
3019	PROPS_DESC	Amusement Park Fence Queue	0	A fence to organize queues.	順番待ち用の仮設フェンス	1.10.0-f3 にて追加
3020	PROPS_DESC	Amusement Park Fence Small 8m	0	An 8 meter piece of decorative fence.	8メートルの装飾的なフェンス	1.10.0-f3 にて追加
3021	PROPS_DESC	Amusement Park Fence Small 16m	0	A 16 meter piece of decorative fence.	16メートルの装飾的なフェンス	1.10.0-f3 にて追加
3022	PROPS_DESC	Amusement Park Tableset 01	0	A round outdoors table set.	丸いテーブルセット	1.10.0-f3 にて追加
