name	key	ref_name	ref_key	index	value	translation
497	Court House	BUILDING_TITLE	Court House	0	Court House	
497	Theater of Wonders	BUILDING_TITLE	Theater of Wonders	0	Theater of Wonders	
497	Statue of Shopping	BUILDING_TITLE	Statue of Shopping	0	Statue of Shopping	
497	Transport Tower	BUILDING_TITLE	Transport Tower	0	Transport Tower	
497	High Interest Tower	BUILDING_TITLE	High Interest Tower	0	High Interest Tower	
497	Trash Mall	BUILDING_TITLE	Trash Mall	0	Mall of Moderation	
497	Oppression Office	BUILDING_TITLE	Oppression Office	0	Oppression Office	
497	Fusion Power Plant	BUILDING_TITLE	Fusion Power Plant	0	Fusion Power Plant	
497	Eden Project	BUILDING_TITLE	Eden Project	0	Eden Project	
497	Space Elevator	BUILDING_TITLE	Space Elevator	0	Space Elevator	
497	Medical Center	BUILDING_TITLE	Medical Center	0	Medical Center	
497	Hadron Collider	BUILDING_TITLE	Hadron Collider	0	Hadron Collider	
497	Dam Power House	BUILDING_TITLE	Dam Power House	0	Hydro Power Plant	
497	Expensive Park	BUILDING_TITLE	Expensive Park	0	Park with Trees	
497	Expensive Playground	BUILDING_TITLE	Expensive Playground	0	Large Playground	
497	Expensive Plaza	BUILDING_TITLE	Expensive Plaza	0	Plaza with Picnic Tables	
497	Regular Park	BUILDING_TITLE	Regular Park	0	Small Park	
497	Regular Park2	BUILDING_TITLE	Regular Park2	0	Neighborhood Park	
497	Regular Playground	BUILDING_TITLE	Regular Playground	0	Small Playground	
497	Regular Plaza	BUILDING_TITLE	Regular Plaza	0	Plaza with Trees	
497	Parking Lot	BUILDING_TITLE	Parking Lot	0	Parking Lot	
497	Cloverleaf Intersection	BUILDING_TITLE	Cloverleaf Intersection	0	Cloverleaf Intersection	
497	Threeway Intersection	BUILDING_TITLE	Threeway Intersection	0	Three-Way Intersection	
497	RoundaboutS	BUILDING_TITLE	RoundaboutS	0	Small Roundabout	
497	RoundaboutL	BUILDING_TITLE	RoundaboutL	0	Large Roundabout	
497	Basketball Court	BUILDING_TITLE	Basketball Court	0	Basketball Court	
497	bouncer_castle	BUILDING_TITLE	bouncer_castle	0	Bouncy Castle Park	
497	dog-park-fence	BUILDING_TITLE	dog-park-fence	0	Dog Park	
497	Botanical garden	BUILDING_TITLE	Botanical garden	0	Botanical Garden	
497	MerryGoRound	BUILDING_TITLE	MerryGoRound	0	Carousel Park	
497	JapaneseGarden	BUILDING_TITLE	JapaneseGarden	0	Japanese Garden	
497	ParadoxPlaza	BUILDING_TITLE	ParadoxPlaza	0	Paradox Plaza	
497	Statue of Liberty	BUILDING_TITLE	Statue of Liberty	0	Statue of Liberty	
497	Eiffel Tower	BUILDING_TITLE	Eiffel Tower	0	Eiffel Tower	
497	Brandenburg Gate	BUILDING_TITLE	Brandenburg Gate	0	Brandenburg Gate	
497	Grand Central Terminal	BUILDING_TITLE	Grand Central Terminal	0	Grand Central Terminal	
497	Arc de Triomphe	BUILDING_TITLE	Arc de Triomphe	0	Arc de Triomphe	
497	Wildlife Spawn Point	BUILDING_TITLE	Wildlife Spawn Point	0	Wildlife Spawn Point	
497	police_station_EU	BUILDING_TITLE	police_station_EU	0	Police Station	
497	Police Headquarters EU	BUILDING_TITLE	Police Headquarters EU	0	Police Headquarters	
497	Fire_Station_EU	BUILDING_TITLE	Fire_Station_EU	0	Fire Station	
497	firehouse_EU	BUILDING_TITLE	firehouse_EU	0	Fire House	
497	medicalclinicEU	BUILDING_TITLE	medicalclinicEU	0	Medical Clinic	
497	hospital_EU	BUILDING_TITLE	hospital_EU	0	Hospital	
497	Elementary_School_EU	BUILDING_TITLE	Elementary_School_EU	0	Elementary School	
497	highschool_EU	BUILDING_TITLE	highschool_EU	0	High School	
497	University_EU	BUILDING_TITLE	University_EU	0	University	
497	hypermarket	BUILDING_TITLE	hypermarket	0	Hypermarket	
497	government_offices	BUILDING_TITLE	government_offices	0	Government Offices	
497	city_hall	BUILDING_TITLE	city_hall	0	City Hall	
497	amsterdam_palace	BUILDING_TITLE	amsterdam_palace	0	Amsterdam Palace	
497	theatre	BUILDING_TITLE	theatre	0	Theatre	
497	cinema	BUILDING_TITLE	cinema	0	Cinema	
497	cathedral_of_cologne	BUILDING_TITLE	cathedral_of_cologne	0	Cathedral	
497	shopping_center	BUILDING_TITLE	shopping_center	0	Shopping Center	
497	department_store	BUILDING_TITLE	department_store	0	Department Store	
497	london_eye_anim	BUILDING_TITLE	london_eye_anim	0	London Eye	
497	Big_Ben	BUILDING_TITLE	Big_Ben	0	Big Ben	
497	arena	BUILDING_TITLE	arena	0	Sports Arena	
497	gherkin	BUILDING_TITLE	gherkin	0	The Gherkin	
497	Tennis_Court_EU	BUILDING_TITLE	Tennis_Court_EU	0	Tennis Court	
BUILDING_DESC	498	BUILDING_DESC	Coal Power Plant	0	Uses coal to produce electricity. Creates heavy pollution.	
615	499	BUILDING_DESC	Oil Power Plant	0	Take advantage of natural oil and use it to power your city. Creates heavy pollution.	
615	500	BUILDING_DESC	Nuclear Power Plant	0	The power of the atom is in your hands. This power plant does not create ground pollution but does emit noise pollution. High water usage.	
615	501	BUILDING_DESC	Wind Turbine	0	Cheap and clean energy from the wind. Amount of power produced depends on how strong the wind is on the spot where the turbine is built. No road connection required.	
615	502	BUILDING_DESC	Advanced Wind Turbine	0	The latest technology allows you to build advanced wind turbines in bodies of water in order to save space. Amount of power produced depends on how strong the wind is on the spot where the turbine is built. Must be placed on water. No road connection required.	
615	503	BUILDING_DESC	Solar Power Plant	0	Harness the power of the sun and convert it to clean energy. Solar power plant is a green choice but costs a lot.	
615	504	BUILDING_DESC	Water Intake	0	A Water Pumping Station pumps water to the city from a body of water. Place the pumping station so that it will take in fresh water (contaminated water will make citizens sick). Note that a water pumping station always requires a water drain pipe to work properly. Road connection not required.	
615	505	BUILDING_DESC	Water Outlet	0	The drain pipe pumps out waste water. Remember to avoid pumping sewage upstream! Note that a drain pipe always requires a water pumping station to work properly. Road connection not required.	
615	506	BUILDING_DESC	Water Treatment Plant	0	Don't want to pump raw sewage into bodies of water? You can build a water treatment plant to reduce the environmental impact of the city. Purifies 85% of the pollution in sewage.	
615	507	BUILDING_DESC	Water Tower	0	The Water Tower provides a water source for areas that do not allow a Water Pumping Station to be built. If a water tower is built on polluted soil, the water will get contaminated. A water tower requires a water drain pipe to work properly. Road connection not required.	
615	508	BUILDING_DESC	Landfill Site	0	Landfill sites send out garbage trucks to collect garbage from the city. Uncollected garbage can create pollution.	
615	509	BUILDING_DESC	Combustion Plant	0	Instead of just collecting garbage, why not burn it and turn it into electricity through the power of steam turbines? The incineration plant burns garbage to create electricity for the city.	
615	510	BUILDING_DESC	Hospital	0	The Hospital treats citizens who fall ill or have an accident. Each patient takes up one bed for some time, so make sure there are enough hospitals in the city to handle all patients, otherwise city health can fall.	
615	511	BUILDING_DESC	Medical Clinic	0	The Medical Clinic is a small healthcare facility. Each patient takes up one bed for some time, so make sure there are enough healthcare facilities in the city to handle all patients. Sufficient healthcare will keep your citizens healthy.	
615	512	BUILDING_DESC	Crematory	0	The modern way to process the departed is through the use of thermal energy. Coincidentally it also saves space.	
615	513	BUILDING_DESC	Cemetery	0	The recently departed deserve a place to rest and those who are left behind require a way to remember them by. The Cemetery sends out hearses to pick up the deceased.	
615	514	BUILDING_DESC	Fire House	0	Fight against fires by building a Fire House. Fire houses maintain firefighter teams and fire engines that will respond to fire emergencies.	
615	515	BUILDING_DESC	Fire Station	0	Fire Stations can maintain a large number of firefighters and fire engines and respond to multiple simultaneous emergencies around the city.	
615	516	BUILDING_DESC	Police Station	0	Police cars are dispatched from the Police Station to patrol the city and respond to criminal activity.	
615	517	BUILDING_DESC	Police Headquarters	0	The Police Headquarters can maintain a large fleet of police patrol cars and respond to numerous incidents at the same time. Police presence helps control the crime rate and keeps citizens safe and happy.	
615	518	BUILDING_DESC	Town Hall	0	A quaint little Town Hall. Requirement for building the Fusion Power Plant.	
615	519	BUILDING_DESC	City Hall	0	Civil servants work tirelessly in the Tax Office to optimize the taxes to your liking. Requirement for building the Fusion Power Plant.	
615	520	BUILDING_DESC	Elementary School	0	Elementary Schools educate children. Placing one makes the neighborhood more attractive to families with children. Education is a requirement for buildings to level up. \n\nOnly children can attend elementary school.\n	
615	521	BUILDING_DESC	High School	0	High Schools educate teenagers to prepare them to become educated workers. Education is a requirement for buildings to level up. Higher level industry requires educated workers. \n\nOnly teenagers can attend high school.\n	
615	522	BUILDING_DESC	University	0	The University provides education for young adults. Without a university they will find jobs instead of getting more education. Education is a requirement for buildings to level up. Higher level industry requires educated workers. Only young adults can attend the university.	
615	523	BUILDING_DESC	Bus Depot	0	The Bus Depot automatically sends out buses for your bus lines. Build lines with the Bus Stop tool. Adjust the number of buses available by raising or lowering the city's public transportation budget.	
615	524	BUILDING_DESC	Metro Entrance	0	Traveling underground at high speeds while avoiding the stress of traffic is an excellent choice when thinking mass transit in the city center. Place metro stations first, connect them with tunnels and then plan routes.	
615	525	BUILDING_DESC	Train Station	0	The Train Station allows tourists to travel to and from the city. Place the station and connect it to the rails leading out to allow trains to come and go automatically.	
615	526	BUILDING_DESC	Airport	0	The Airport opens the sky for traveling to far-away lands. Tourism benefits greatly from plane traffic. Airport needs a road connection but can be freely placed on the map.	
615	527	BUILDING_DESC	Harbor	0	The Harbor provides outside connection for passengers to the city by sea. Tourists arrive to the city and leave it via the harbor. Place the harbor on a seaside location where a harbor route is available.	
615	528	BUILDING_DESC	Cargo Harbor	0	Ship out goods and bring in materials for your industry and power plants. Place the Cargo Harbor on a seaside location where a harbor route is available.	
615	529	BUILDING_DESC	Cargo Center	0	Build a Cargo Train Terminal to allow trains to carry goods and raw materials. Cargo trains can operate inside the city or with an outside connection. Build stations and connect them with tracks before using the train line tool to make a line.	
615	530	BUILDING_DESC	BeautificationPanel	0	Decorate the neighborhood with a few trees.	
615	531	BUILDING_DESC	Obelisk	0	The Obelisk is on permanent loan from the Museum of Ancient History.	
615	532	BUILDING_DESC	Stadium	0	Bring the excitement of a sports game into the city by building a Stadium. Requirement for building the Space Elevator.	
615	533	BUILDING_DESC	StatueOfWealth	0	The statue is the personification of the city's wealth. Requirement for building the Space Elevator.	
615	534	BUILDING_DESC	ExpoCenter	0	Trade shows and conferences attract visitors from near and far. Requirement for building the Space Elevator.	
615	535	BUILDING_DESC	Modern Art Museum	0	Here visitors can experience fine art. Requirement for building the Fusion Power Plant.	
615	536	BUILDING_DESC	Plaza of the Dead	0	An eerie plaza to celebrate how well the city handles its deceased. Requirement for building the Fusion Power Plant.	
615	537	BUILDING_DESC	Fountain of LifeDeath	0	A pretty fountain reminds passersby of how fragile life is. Requirement for building the Fusion Power Plant.	
615	538	BUILDING_DESC	SeaWorld	0	The favorite way to spend a vacation day for all children is to visit the Aquarium! Requirement for building the Hadron Collider.	
615	539	BUILDING_DESC	Colossal Offices	0	The HQ of Colossal Order, the super successful games company that makes millions. Requirement for building the Hadron Collider.	
615	540	BUILDING_DESC	Posh Mall	0	The fanciest of fancy malls for all the fancy people. Requirement for building the Hadron Collider.	
615	541	BUILDING_DESC	Library	0	The huge library has so many books that no one has been able to read them all. Requirement for building the Hadron Collider.	
615	542	BUILDING_DESC	Observatory	0	People can observe the stars and all the other celestial bodies in the observatory. Requirement for building the Fusion Power Plant.	
615	543	BUILDING_DESC	Official Park	0	Much official. Very park. The official park is a neat little park that people like to visit. Requirement for building the Eden Project.	
615	544	BUILDING_DESC	Friendly Neighborhood	0	This is a very normal neighborhood park where everone's friendly and where children like to play and families go out for picnics. Requirement for building the Eden Project.	
615	545	BUILDING_DESC	Servicing Services	0	Servicing Services offers all kinds of services. This building serves as their headquarters. Requirement for building the Eden Project.	
615	546	BUILDING_DESC	Business Park	0	For those busy lunch hours and a teeny breath of fresh air, office workers like to visit the Business Park. Requirement for building the Eden Project.	
615	547	BUILDING_DESC	ScienceCenter	0	Inside the Science Center, top notch scientists from all over the world work to find out more about the world we live in. Their latest discoveries are presented to visitors in exhibitions. Requirement for building the Fusion Power Plant.	
615	548	BUILDING_DESC	Cathedral of Plentitude	0	The gorgeous cathedral celebrates how fantastic the city has become. Open for all religions. Requirement for building the Eden Project.	
615	549	BUILDING_DESC	Statue of Industry	0	Having booming industry allows you to build a statue to commemorate this great time in the history of the city. Requirement for building the Eden Project.	
615	550	BUILDING_DESC	Opera House	0	People near and far come to enjoy the wonderful music played and songs sung at the Opera House. Requirement for building the Space Elevator.	
615	551	BUILDING_DESC	Grand Mall	0	People always like to shop! Tourists even more so. Why not have a mall when you have more of them coming in? Requirement for building the Space Elevator.	
615	552	BUILDING_DESC	SeaAndSky Scraper	0	This impressive office building has many companies using it. Reward for building both a Passenger Harbor and a Cargo Harbor. Requirement for building the Medical Center.	
615	553	BUILDING_DESC	Lazaret Plaza	0	Can poor health be something to be proud of? Apparently yes! The Lazaret Plaza is a scenic area where people like to visit. Requirement for building the Medical Center.	
615	554	BUILDING_DESC	Court House	0	The Court House handles all kinds of legal business your citizens have. Requirement for building the Medical Center.	
615	555	BUILDING_DESC	Theater of Wonders	0	The wonderful Theater of Wonders has plays from all over the world. Requirement for building the Hadron Collider.	
615	556	BUILDING_DESC	Statue of Shopping	0	Shopping is a wonderful thing! The statue of shopping is a constant reminder of the bliss that it is to purchase something. Requirement for building the Hadron Collider.	
615	557	BUILDING_DESC	Transport Tower	0	The Transport Tower is a large office building specially meant for public transport companies. Requirement for building the Space Elevator.	
615	558	BUILDING_DESC	High Interest Tower	0	The High Interest Tower is indeed high. Many companies like to have offices in it because of the lovely view. Requirement for building the Medical Center.	
615	559	BUILDING_DESC	Trash Mall	0	This mall is not so posh, but has lots of small, cheap shops. Requirement for building the Medical Center.	
615	560	BUILDING_DESC	Oppression Office	0	When in need of oppression, go to the Oppression Office! It's their specialty. Requirement for building the Medical Center.	
615	561	BUILDING_DESC	Fusion Power Plant	0	The power of the stars is within your grasp and the energy problems of yesterday are gone once the Fusion Power Plant is operational. Offers huge amounts of clean energy without the fear of radioactive fallout or other pollution.	
615	562	BUILDING_DESC	Eden Project	0	The Eden Project is a huge glass house, perfect for vast gardens full of exotic fruits and plants. It greatly increases the city profile, making land in the city area more valuable.	
615	563	BUILDING_DESC	Space Elevator	0	People near and far travel to the city to see the Space Elevator. This means a huge influx of tourists, who also like to spend money while visiting.	
615	564	BUILDING_DESC	Medical Center	0	The Medical Center is a research facility that works on finding cures for diseases and ailments. It is so vast and efficient that it can easily take care of all your citizens' health needs.	
615	565	BUILDING_DESC	Hadron Collider	0	The Hadron Collider is a place of science. Various research takes place in the facility and it offers education to citizens. A city with a Hadron Collider does not need to worry about education, the facility provides it for all citizens.	
615	567	BUILDING_DESC	Expensive Park	0	A park with lots of trees that offer shady spots for picnic goers and people walking through the park.	
615	568	BUILDING_DESC	Expensive Playground	0	Families with kids love this playground! Trees decorate the area and there's lots of space for kids to play in.	
615	569	BUILDING_DESC	Expensive Plaza	0	A great plaza for going out to eat or just for hanging out.	
615	570	BUILDING_DESC	Regular Park	0	Fill small spots with nature's beauty and give citizens a place for short walks.	
615	571	BUILDING_DESC	Regular Park2	0	A regular small neighborhood park. Lovely nature and spots for children to play.	
615	572	BUILDING_DESC	Regular Playground	0	Children come here to play and adults to relax and enjoy.	
615	573	BUILDING_DESC	Regular Plaza	0	Beautiful tiles combined with large trees make this plaza a sight to behold. People come to the plaza to meet friends and hang out.	
615	574	BUILDING_DESC	Parking Lot	0	Offers parking space for citizens.	
615	575	BUILDING_DESC	Cloverleaf Intersection	0	Traffic flows easily through the cloverleaf intersection. It combines two highways with three lanes per direction for easy switching from one highway to the other. You can rotate the intersection by clicking or holding down the right mouse button.	
615	576	BUILDING_DESC	Threeway Intersection	0	With a three-way intersection, traffic can be branched off from a highway to another three-laned highway with ease. You can rotate the intersection by clicking or holding down the right mouse button.	
615	577	BUILDING_DESC	RoundaboutS	0	The small roundabout provides an easy way to help traffic flow freely.	
615	578	BUILDING_DESC	RoundaboutL	0	For intersections with lots of traffic, use the large roundabout to allow traffic to flow with as few stops as possible.	
615	579	BUILDING_DESC	Basketball Court	0	Baskets and balls make for a fun time! Citizens can enjoy playing with friends and new acquaintances at the basketball court. Raises nearby land value. 	
615	580	BUILDING_DESC	bouncer_castle	0	A lovely place to take your children to let out some steam! The bouncy castle is always a popular location and makes land around it more valuable. 	
615	581	BUILDING_DESC	dog-park-fence	0	People come to the dog park to walk dogs and meet friends. Raises land value. 	
615	582	BUILDING_DESC	Botanical garden	0	The Botanical Garden is a nice park-like area for people to relax in. It raises surrounding land value. 	
615	583	BUILDING_DESC	MerryGoRound	0	Carousels are especially loved by children. The carousel park is a wonderful location and brings up the value of land around it. 	
615	584	BUILDING_DESC	JapaneseGarden	0	A beautiful Japanese garden is the pride of any neighborhood! The garden raises surrounding land value.	
615	585	BUILDING_DESC	ParadoxPlaza	0	This plaza has become a traditional gathering place for all gamers and game developers around the world. Game enthusiasts visit Paradox Plaza to share ideas and get inspired by others. 	
615	586	BUILDING_DESC	Statue of Liberty	0	The Statue of Liberty draws in lots of tourists. Its grandeur is known throughout the world. 	
615	587	BUILDING_DESC	Eiffel Tower	0	Bonjour! To have more wine, cheese and striped shirts in your city, the Eiffel Tower is your best choice. It will surely make lots of tourists visit your city. 	
615	588	BUILDING_DESC	Brandenburg Gate	0	The Brandenburg Gate is truly a sight to see. Build it in your city to gain plenty of tourists. 	
615	589	BUILDING_DESC	Grand Central Terminal	0	Everybody loves trains! Build the Grand Central Terminal train museum in your city to give citizens and tourists an interesting place to visit. 	
615	590	BUILDING_DESC	Arc de Triomphe	0	Celebrate! The Arch of Triumph is a wonderful landmark that will make any city look prettier. Build it to gain more tourists. 	
615	591	BUILDING_DESC	Wildlife Spawn Point	0	Allows wildlife to spawn on the map from this point.	
615	592	BUILDING_DESC	police_station_EU	0	Police cars are dispatched from the Police Station to patrol the city and respond to criminal activity.	
615	593	BUILDING_DESC	Police Headquarters EU	0	The Police Headquarters can maintain a large fleet of police patrol cars and respond to numerous incidents at the same time. Police presence helps control the crime rate and keeps citizens safe and happy.	
615	594	BUILDING_DESC	Fire_Station_EU	0	Fire Stations can maintain a large number of firefighters and fire engines and respond to multiple simultaneous emergencies around the city.	
615	595	BUILDING_DESC	firehouse_EU	0	Fight against fires by building a Fire House. Fire houses maintain firefighter teams and fire engines that will respond to fire emergencies.	
615	596	BUILDING_DESC	medicalclinicEU	0	The Medical Clinic is a small healthcare facility. Each patient takes up one bed for some time, so make sure there are enough healthcare facilities in the city to handle all patients. Sufficient healthcare will keep your citizens healthy.	
615	597	BUILDING_DESC	hospital_EU	0	The Hospital treats citizens who fall ill or have an accident. Each patient takes up one bed for some time, so make sure there are enough hospitals in the city to handle all patients, otherwise city health can fall.	
615	598	BUILDING_DESC	Elementary_School_EU	0	Elementary Schools educate children. Placing one makes the neighborhood more attractive to families with children. Education is a requirement for buildings to level up. \n\nOnly children can attend elementary school.\n	
615	599	BUILDING_DESC	highschool_EU	0	High Schools educate teenagers to prepare them to become educated workers. Education is a requirement for buildings to level up. Higher level industry requires educated workers. \n\nOnly teenagers can attend high school.\n	
615	600	BUILDING_DESC	University_EU	0	The University provides education for young adults. Without a university they will find jobs instead of getting more education. Education is a requirement for buildings to level up. Higher level industry requires educated workers. Only young adults can attend the university.	
615	601	BUILDING_DESC	hypermarket	0	If a supermarket is not enough for you, this is your choice. Hypermarket has everything from groceries to home appliances under one roof. And that's not all! There is free parking 24/7 and special discounts every day! 	
615	602	BUILDING_DESC	government_offices	0	Government office. You will never find a more scrupulous hive of bureaucrats and administrators.	
615	603	BUILDING_DESC	city_hall	0	City hall houses the city council and its associated departments and their employees. City hall is usually used for the council meeting, but may also be used for various public meetings and events.	
615	604	BUILDING_DESC	amsterdam_palace	0	Originally built to serve as a city hall, but its fancy decoration and functional layout attracted the local royalty to acquire the premises as their permanent residence. 	
615	605	BUILDING_DESC	theatre	0	Theatrical plays and musical concerts are best experienced in a proper theater built to honor the traditional performance arts. 	
615	606	BUILDING_DESC	cinema	0	See all the latest blockbusters and hot indie movies from the silver screen. 	
615	607	BUILDING_DESC	cathedral_of_cologne	0	This huge medieval church took over 100 years to build. It's no wonder that it is still the largest cathedral in Europe. 	
615	608	BUILDING_DESC	shopping_center	0	This building forms a complex of shops, cafes, restaurants and other retail facilities. An excellent place to hang out with your friends or go crazy with your credit card. 	
615	609	BUILDING_DESC	department_store	0	A retail establishment offering a wide variety of consumer goods which are featured in their own departments in the store.	
615	610	BUILDING_DESC	london_eye_anim	0	This 135-meter tall structure is the world's tallest Ferris wheel also known as the Millennium Wheel. Its wheel is 120 meters in diameter and supported by steel cables. It looks like a giant bicycle wheel. 	
615	611	BUILDING_DESC	Big_Ben	0	This supersized clock tower is perhaps the best-known symbol of the United Kingdom. With this famously reliable clock, you will never miss tea time again.	
615	612	BUILDING_DESC	arena	0	Football and track and field sports are at their best in an open-air sports arena. Natural sunshine and fresh air make the events much more enjoyable. Except when it's raining, that is. 	
615	613	BUILDING_DESC	gherkin	0	This eccentric skyscraper is a hub for financial business and has a very nice restaurant with a 360-degree view at the top floor. 	
615	614	BUILDING_DESC	Tennis_Court_EU	0	Tennis is a sport that requires a court with a proper surface and equipment to play. With this high-quality tennis court, you can let the noble sport of tennis flourish in the city. 	
BUILDING_SHORT_DESC	498	BUILDING_SHORT_DESC	Coal Power Plant	0	The coal power plant turns coal into electricity.	
616	499	BUILDING_SHORT_DESC	Oil Power Plant	0	The oil power plant burns oil for electricity.	
616	500	BUILDING_SHORT_DESC	Nuclear Power Plant	0	The nuclear power plant uses uranium to produce clean electricity.	
616	501	BUILDING_SHORT_DESC	Wind Turbine	0	The wind turbine produces clean electricity from the wind.	
616	502	BUILDING_SHORT_DESC	Advanced Wind Turbine	0	The wind turbine produces clean electricity from the wind.	
616	503	BUILDING_SHORT_DESC	Solar Power Plant	0	The solar power plant turns sunlight into clean electricity.	
616	504	BUILDING_SHORT_DESC	Water Intake	0	The water pumping station pumps water from rivers and lakes.	
616	505	BUILDING_SHORT_DESC	Water Outlet	0	The water drain pipe releases waste water into lakes and rivers.	
616	506	BUILDING_SHORT_DESC	Water Treatment Plant	0	The water treatment plant purifies most of the sewage before it is pumped out.	
616	507	BUILDING_SHORT_DESC	Water Tower	0	The water tower distributes fresh water to areas without a body of water close by. 	
616	508	BUILDING_SHORT_DESC	Landfill Site	0	A landfill site is used to store garbage.	
616	509	BUILDING_SHORT_DESC	Combustion Plant	0	The incineration plant collects and burns garbage to produce electricity.	
616	510	BUILDING_SHORT_DESC	Hospital	0	The hospital treats patients with any diseases or injury.	
616	511	BUILDING_SHORT_DESC	Medical Clinic	0	The medical clinic treats patients with various illnesses.	
616	512	BUILDING_SHORT_DESC	Crematory	0	The crematorium incinerates the bodies of deceased citizens.	
616	513	BUILDING_SHORT_DESC	Cemetery	0	The cemetery is the final resting place for deceased citizens.	
616	514	BUILDING_SHORT_DESC	Fire House	0	Fire houses dispatch firefighters and fire engines to put out fires.	
616	515	BUILDING_SHORT_DESC	Fire Station	0	The fire station can send out fire engines to extinguish fires around the city.	
616	516	BUILDING_SHORT_DESC	Police Station	0	The police station can dispatch patrol cars to take care of criminal activity.	
616	517	BUILDING_SHORT_DESC	Police Headquarters	0	The police headquarters can dispatch a large number of patrol cars to crime scenes around the city.	
616	518	BUILDING_SHORT_DESC	Town Hall	0	An official building.	
616	519	BUILDING_SHORT_DESC	City Hall	0	The tax office gives you more control over tax rates.	
616	520	BUILDING_SHORT_DESC	Elementary School	0	The elementary school educates young people from a small area.	
616	521	BUILDING_SHORT_DESC	High School	0	The high school educates teenagers from a big area.	
616	522	BUILDING_SHORT_DESC	University	0	The university provides higher education in a huge area.	
616	523	BUILDING_SHORT_DESC	Bus Depot	0	The bus depot is where the buses are stationed when not in service.	
616	524	BUILDING_SHORT_DESC	Metro Entrance	0	Metro trains stop and collect passengers at the metro station.	
616	525	BUILDING_SHORT_DESC	Train Station	0	Trains stop and collect passengers at the train station.	
616	526	BUILDING_SHORT_DESC	Airport	0	Passengers come and go outside of the city via the airport.	
616	527	BUILDING_SHORT_DESC	Harbor	0	Passengers come and go outside the city by ships.	
616	528	BUILDING_SHORT_DESC	Cargo Harbor	0	Allow ships to carry goods and raw materials to and from the city.	
616	529	BUILDING_SHORT_DESC	Cargo Center	0	Trains can carry goods and raw materials in the city or transport them outside.	
616	531	BUILDING_SHORT_DESC	Obelisk	0	The obelisk is a great citizen and tourist attraction.	
616	532	BUILDING_SHORT_DESC	Stadium	0	The stadium offers entertainment to the masses.	
616	533	BUILDING_SHORT_DESC	StatueOfWealth	0	A decorative statue.	
616	534	BUILDING_SHORT_DESC	ExpoCenter	0	The expo center offers edutainment for citizens and tourists.	
616	535	BUILDING_SHORT_DESC	Modern Art Museum	0	The most modern museum.	
616	536	BUILDING_SHORT_DESC	Plaza of the Dead	0	A decorative plaza.	
616	537	BUILDING_SHORT_DESC	Fountain of LifeDeath	0	A decorative fountain.	
616	538	BUILDING_SHORT_DESC	SeaWorld	0	An indoor aquarium is the kids' favorite.	
616	539	BUILDING_SHORT_DESC	Colossal Offices	0	Colossal Order Headquarters	
616	540	BUILDING_SHORT_DESC	Posh Mall	0	A VERY posh mall.	
616	541	BUILDING_SHORT_DESC	Library	0	A formidable library.	
616	542	BUILDING_SHORT_DESC	Observatory	0	A fine observatory.	
616	543	BUILDING_SHORT_DESC	Official Park	0	A decorative park.	
616	544	BUILDING_SHORT_DESC	Friendly Neighborhood	0	A decorative park.	
616	545	BUILDING_SHORT_DESC	Servicing Services	0	A large office building.	
616	546	BUILDING_SHORT_DESC	Business Park	0	A decorative park.	
616	547	BUILDING_SHORT_DESC	ScienceCenter	0	A science center.	
616	548	BUILDING_SHORT_DESC	Cathedral of Plentitude	0	A huge cathedral	
616	549	BUILDING_SHORT_DESC	Statue of Industry	0	A decorative statue.	
616	550	BUILDING_SHORT_DESC	Opera House	0	An opera house.	
616	551	BUILDING_SHORT_DESC	Grand Mall	0	A grand mall for shopping.	
616	552	BUILDING_SHORT_DESC	SeaAndSky Scraper	0	A large office building.	
616	553	BUILDING_SHORT_DESC	Lazaret Plaza	0	A decorative plaza.	
616	554	BUILDING_SHORT_DESC	Court House	0	An official building.	
616	555	BUILDING_SHORT_DESC	Theater of Wonders	0	A large theater.	
616	556	BUILDING_SHORT_DESC	Statue of Shopping	0	A decorative statue.	
616	557	BUILDING_SHORT_DESC	Transport Tower	0	A large office building.	
616	558	BUILDING_SHORT_DESC	High Interest Tower	0	A large office building.	
616	559	BUILDING_SHORT_DESC	Trash Mall	0	A cheap-o mall for shopping.	
616	560	BUILDING_SHORT_DESC	Oppression Office	0	A large office building.	
616	561	BUILDING_SHORT_DESC	Fusion Power Plant	0	The Fusion Power Plant provides electricity for the whole city.	
616	562	BUILDING_SHORT_DESC	Eden Project	0	The Eden Project raises land value in the city.	
616	563	BUILDING_SHORT_DESC	Space Elevator	0	Get lots of tourists with the Space Elevator.	
616	564	BUILDING_SHORT_DESC	Medical Center	0	The Medical Center provides healthcare for the whole city.	
616	565	BUILDING_SHORT_DESC	Hadron Collider	0	Take care of your education needs with the Hadron Collider.	
616	566	BUILDING_SHORT_DESC	Dam Power House	0	Massive amounts of water traveling through the dam provides electricity.	
616	567	BUILDING_SHORT_DESC	Expensive Park	0	A park with lots of trees that offer shady spots for picnic goers and people walking through the park.	
616	568	BUILDING_SHORT_DESC	Expensive Playground	0	A large playground for families with kids.	
616	569	BUILDING_SHORT_DESC	Expensive Plaza	0	A plaza to make the neighborhood more beautiful.	
616	570	BUILDING_SHORT_DESC	Regular Park	0	Small park offers relaxation for citizens.	
616	571	BUILDING_SHORT_DESC	Regular Park2	0	A regular small neighborhood park. People come here to relax after a long day.	
