1739	1550	BUILDING_DESC	dog-park-fence	0	People come to the dog park to walk dogs and meet friends. Raises land value. 			
1739	1551	BUILDING_DESC	Botanical garden	0	The Botanical Garden is a nice park-like area for people to relax in. It raises surrounding land value. 			
1739	1552	BUILDING_DESC	MerryGoRound	0	Carousels are especially loved by children. The carousel park is a wonderful location and brings up the value of land around it. 			
1739	1553	BUILDING_DESC	JapaneseGarden	0	A beautiful Japanese garden is the pride of any neighborhood! The garden raises surrounding land value.			
1739	1554	BUILDING_DESC	ParadoxPlaza	0	This plaza has become a traditional gathering place for all gamers and game developers around the world. Game enthusiasts visit Paradox Plaza to share ideas and get inspired by others. 			
1739	1555	BUILDING_DESC	Statue of Liberty	0	The Statue of Liberty draws in lots of tourists. Its grandeur is known throughout the world. 			
1739	1556	BUILDING_DESC	Eiffel Tower	0	Bonjour! To have more wine, cheese and striped shirts in your city, the Eiffel Tower is your best choice. It will surely make lots of tourists visit your city. 			
1739	1557	BUILDING_DESC	Brandenburg Gate	0	The Brandenburg Gate is truly a sight to see. Build it in your city to gain plenty of tourists. 			
1739	1558	BUILDING_DESC	Grand Central Terminal	0	Everybody loves trains! Build the Grand Central Terminal train museum in your city to give citizens and tourists an interesting place to visit. 			
1739	1559	BUILDING_DESC	Arc de Triomphe	0	Celebrate! The Arch of Triumph is a wonderful landmark that will make any city look prettier. Build it to gain more tourists. 			
1739	1560	BUILDING_DESC	Wildlife Spawn Point	0	Allows wildlife to spawn on the map from this point.			
1739	1561	BUILDING_DESC	The Majesty	0	Created By Matt Crux			
1739	1562	BUILDING_DESC	Pinoa Street	0	Created By Matt Crux			
1739	1563	BUILDING_DESC	Eddie Kovanago	0	Created By Matt Crux			
1739	1564	BUILDING_DESC	Hotel Oasis A	0	Mid-Century inspired hotel complex, variant A. 			
1739	1565	BUILDING_DESC	Hotel Oasis B	0	Mid-Century inspired hotel complex, variant B with swimming pool. 			
1739	1566	BUILDING_DESC	Motel Palm Springs	0	Mid-Century inspired simple motel. 			
1739	1567	BUILDING_DESC	Roadside Diner	0	A mid century inspired roadside diner, with variable brand names per placement. 			
1739	1568	BUILDING_DESC	Mothership	0	Mothership is a mid-century / space age inspired restaurant, that comes with variable branding per placement. 			
1739	1569	BUILDING_DESC	Car Port 2 Slot	0	Simple wooden carport, with 2 parking slots. 			
1739	1570	BUILDING_DESC	Car Port 4 Slot	0	Simple wooden carport, with 4 parking slots. 			
1739	1571	BUILDING_DESC	Car Port 6 Slot	0	Simple wooden carport, with 6 parking slots. 			
1739	1572	BUILDING_DESC	Car Port 12 Slot	0	Simple wooden carport, with 12 parking slots. 			
1739	1573	BUILDING_DESC	Car Port 24 Slot	0	Simple wooden carport, with 24 parking slots. 			
1739	1574	BUILDING_DESC	Anchor House Inn	0	One of many different vintage coastal hotels. 			
1739	1575	BUILDING_DESC	Asbury Park Pavilion	0	An elegant ocean pier pavilion providing a variety of entertainment services to the visitors. 			
1739	1576	BUILDING_DESC	Ausable Chasm Hotel	0	One of many different vintage hotels. 			
1739	1577	BUILDING_DESC	Coast Guard Heritage Museum	0	A small museum exhibiting the local coast guard heritage. 			
1739	1578	BUILDING_DESC	Gordon Park Pavilion	0	A covered bathing pool pavilion with a sun terrace on the upper floor. 			
1739	1579	BUILDING_DESC	Historical Fire Station	0	An old fire station from the days of steam engines. 			
1739	1580	BUILDING_DESC	Historical Library	0	An old library with a section about the local history.			
1739	1581	BUILDING_DESC	Historical Police Station	0	A small town police station from the early 1900s. 			
1739	1582	BUILDING_DESC	Historical Train Station	0	A train station from the early days of rail travel. 			
1739	1583	BUILDING_DESC	Hotel Aldine	0	One of many different vintage coastal hotels. 			
1739	1584	BUILDING_DESC	Hotel Allaire	0	One of many different vintage coastal hotels. 			
1739	1585	BUILDING_DESC	Hotel Brunswick	0	One of many different vintage coastal hotels. 			
1739	1586	BUILDING_DESC	Hotel Colonial	0	One of many different vintage coastal hotels. 			
1739	1587	BUILDING_DESC	Hotel Fiske	0	One of many different large vintage coastal hotels. 			
1739	1588	BUILDING_DESC	Hotel Lafayette	0	One of many different vintage coastal hotels. 			
1739	1589	BUILDING_DESC	Hotel Lawrence	0	One of many different vintage coastal hotels. 			
1739	1590	BUILDING_DESC	Hotel New Linwood	0	One of many different vintage coastal hotels. 			
1739	1591	BUILDING_DESC	Hotel Vesper	0	One of many different vintage coastal hotels. 			
1739	1592	BUILDING_DESC	Isleworth Gardens	0	One of many different large vintage coastal hotels. 			
1739	1593	BUILDING_DESC	Narragansett House	0	One of many different vintage coastal hotels. 			
1739	1594	BUILDING_DESC	New Orchard Ocean Pier	0	A 320m long ocean pier with an entertainment pavilion at the end. 			
1739	1595	BUILDING_DESC	Ocean View Hotel	0	One of many different vintage coastal hotels. 			
1739	1596	BUILDING_DESC	Old Orchard House	0	One of many different large vintage coastal hotels. 			
1739	1597	BUILDING_DESC	Spring House	0	One of many different vintage coastal hotels. 			
1739	1598	BUILDING_DESC	The Abbott Hotel	0	One of many different vintage coastal hotels. 			
1739	1599	BUILDING_DESC	The Atlantic Hotel	0	One of many different vintage coastal hotels. 			
1739	1600	BUILDING_DESC	The Breakers Hotel	0	One of many different vintage coastal hotels. 			
1739	1601	BUILDING_DESC	The Empire House	0	One of many different vintage coastal hotels. 			
1739	1602	BUILDING_DESC	The Fabyan House	0	One of many different vintage hotels. 			
1739	1603	BUILDING_DESC	Australia Triangle Building	0	A 228m tall office building from Australia, built in 1964.			
1739	1604	BUILDING_DESC	Australia Poly Building	0	A 119m tall office building from Australia, built in 1964. 			
1739	1605	BUILDING_DESC	Large Bank Building	0	A 239m tall office building from Singapore, built in 1984. 			
1739	1606	BUILDING_DESC	Marshalltown Centre	0	A 231m tall office building from South Africa, built in 1973. 			
1739	1607	BUILDING_DESC	Marshalltown Tower	0	A 145m tall office building from South Africa, built in 1973. 			
1739	1608	BUILDING_DESC	Catalinas Norte Building	0	A 157m tall office building from Argentina, built in 1974. 			
1739	1609	BUILDING_DESC	Catalinas Norte Tower	0	A 87m tall office building from Argentina, built in 1974. 			
1739	1610	BUILDING_DESC	Torre Conde Paulista	0	A 154m tall office building from Brazil, built in 1975. 			
1739	1611	BUILDING_DESC	Torre Conde Joaquim	0	A 99m tall office building from Brazil, built in 1975. 			
1739	1612	BUILDING_DESC	Dreischeibenturm	0	A 131m tall office building from Germany, built in 1960. 			
1739	1613	BUILDING_DESC	Von Pell Haus	0	A 94m tall office building from Germany, built in 1960. 			
1739	1614	BUILDING_DESC	Europaturm	0	A 150m tall office building from Germany, built in 1977. 			
1739	1615	BUILDING_DESC	Jubilee Motors Building	0	A 212m tall office building from the USA, built in 1968. 			
1739	1616	BUILDING_DESC	Island Park Tower 56fl	0	A 167m tall residential building from Japan, built in 2019. 			
1739	1617	BUILDING_DESC	Island Park Tower 68fl	0	A 203m tall residential building from Japan, built in 2019. 			
1739	1618	BUILDING_DESC	Island Park Tower 44fl	0	A 131m tall residential building from Japan, built in 2019. 			
1739	1619	BUILDING_DESC	Island Park Tower 32fl	0	A 95m tall residential building from Japan, built in 2019. 			
1739	1620	BUILDING_DESC	Marble Centre	0	A 192m tall office building from South Africa, built in 1973. 			
1739	1621	BUILDING_DESC	Marble Building	0	A 124m tall office building from South Africa, built in 1973. 			
1739	1622	BUILDING_DESC	MLM Centre	0	A 265m tall office building from Australia, built in 1977. 			
1739	1623	BUILDING_DESC	MLM Building	0	A 150m tall office building from Australia, built in 1977. 			
1739	1624	BUILDING_DESC	One Embarcadero	0	A 153m tall office building from the USA, built in 1969. 			
1739	1625	BUILDING_DESC	One Montgomery	0	A 93m tall office building from the USA, built in 1969. 			
1739	1626	BUILDING_DESC	One Cheerful Plaza	0	A 245m tall office building from the USA, built in 1972. 			
1739	1627	BUILDING_DESC	One One Galveston	0	A 123m tall office building from the USA, built in 1972. 			
1739	1628	BUILDING_DESC	Six Rivers Centre	0	A 286m tall office building from the USA, built in 1983. 			
1739	1629	BUILDING_DESC	National Trade Centre	0	A 212m tall office building from Poland, built in 1979. 			
1739	1630	BUILDING_DESC	Banqiao Tower	0	A 223m tall office building from Taiwan, built in 2009. 			
1739	1631	BUILDING_DESC	Chihlee Tower	0	A 146m tall office building from Taiwan, built in 2009. 			
1739	1632	BUILDING_DESC	Torre Centrale	0	A 169m tall office building from Italy, built in 1960. 			
1739	1633	BUILDING_DESC	Torre Gioia	0	A 95m tall office building from Italy, built in 1960. 			
1739	1634	BUILDING_DESC	Gallusturm	0	A 210m tall office building from Germany, built in 2014. 			
1739	1635	BUILDING_DESC	Turm am Park	0	A 146m tall office building from Germany, built in 2014. 			
1739	1636	BUILDING_DESC	Torre Manilva	0	A 328m tall office building from Spain, built in 2007. 			
1739	1637	BUILDING_DESC	Hinode Headquarters	0	A 207m tall office building from Japan, built in 1984. 			
1739	1638	BUILDING_DESC	Takeshiba Tower	0	A 117m tall office building from Japan, built in 1984. 			
1739	1639	BUILDING_DESC	Tour Bellini	0	A 233m tall office building from France, built in 1974. 			
1739	1640	BUILDING_DESC	Tour Courbevoie	0	A 159m tall office building from France, built in 1974. 			
1739	1641	BUILDING_DESC	Tour Saint-Denis	0	A 185m tall office building from France, built in 1973. 			
1739	1642	BUILDING_DESC	Tour Finot	0	A 121m tall office building from France, built in 1973. 			
1739	1643	BUILDING_DESC	Tower 69	0	A 224m tall office building from the UK, built in 1981. 			
1739	1644	BUILDING_DESC	Tower 41	0	A 134m tall office building from the UK, built in 1981. 			
1739	1645	BUILDING_DESC	Moosach Turm	0	A 184m tall office building from Germany, built in 2004. 			
1739	1646	BUILDING_DESC	Olympia Turm	0	A 108m tall office building from Germany, built in 2004. 			
1739	1647	BUILDING_DESC	Acrocastle Apartment Complex	0	A complex of luxury residential and commercial apartments. It consists of shops and facilities for residents on the lower floors and apartments on the upper floors. 			
1739	1648	BUILDING_DESC	Chirps Thumbs Up Plaza	0	The structure is a square containing symbols that connect the two Chirps to the present and the future. It contains media facade poles and red structures reminiscent of a mirror. 			
1739	1649	BUILDING_DESC	Crematorium Memorial Park	0	A post-processing facility for the dead. It features a neat park square that harmonizes with the surrounding environment. 			
1739	1650	BUILDING_DESC	Dosan Square Center	0	Dosan Square is a modern tourist center that has motifs of traditional Korean buildings. There are various kinds of restaurants, souvenir shops, and pop-up stores attractive to tourists. 			
1739	1651	BUILDING_DESC	Eco-Friendly Incinerator Plant	0	An eco-friendly incinerator plant. It emits less pollution and has a futuristic shape that harmonizes with its surroundings. 			
1739	1652	BUILDING_DESC	Fire Safety Center	0	Small fire station that can be deployed for urban and suburban areas outside the scope of the fire department. 			
1739	1653	BUILDING_DESC	JANGBEESOFT RD Center	0	This is the headquarters building of JANGBEESOFT. JANGBEESOFT is a Korean game distribution and development company. It has earned a lot of capital in the IT and cultural industries, taking a large stake in the Korean game industry. 			
1739	1654	BUILDING_DESC	Korean Food Alley	0	A food alley with stalls selling Korean food. Simple desks and chairs are prepared for inside and outside eating. 			
1739	1655	BUILDING_DESC	Korean Style Temple	0	An old temple that has the symbolism of Korean Buddhism and offers attractions to tourists.			
1739	1656	BUILDING_DESC	Large Elementary School	0	A large elementary school that is common in South Korea. It houses many students on a small plot of land.			
1739	1657	BUILDING_DESC	Mirae Department Store	0	A large luxury department store. There are shops and duty-free shops of various luxury brands. It provides services for wealthy customers. 			
1739	1658	BUILDING_DESC	Plastic Surgery Center	0	A large plastic surgery clinic that exists as a single building. There is an operating room and a ward to accommodate patients. 			
1739	1659	BUILDING_DESC	Police Security Center	0	A small police station that manages the city's security. It manages wide areas efficiently with low maintenance and construction costs. 			
1739	1660	BUILDING_DESC	Youjoy Entertainment Agency	0	A medium-sized K-pop entertainment agency building. It provides a slight increase in entertainment satisfaction with tourists and surrounding areas. 			
1739	1661	BUILDING_DESC	Biodome	0	A variety of endangered plants, insects and birds find refuge in these climate controlled structures. Visitors get to explore a completely different ecosystem without having to travel around the world. Animal species that might otherwise go extinct can live safely and peacefully while receiving the care they need to survive.			
1739	1662	BUILDING_DESC	Cryopreservatory	0	This controversial building stores the clinically deceased until the technology becomes available to revive them. Cryonics allows living matter to be preserved for extended periods of time. Bodies are lowered into underground nitrogen tanks after which their temperature is lowered to -196 degrees centigrade. 			
1739	1663	BUILDING_DESC	Electric Car Factory	0	This plant produces vehicles with a very low carbon footprint. Customers can purchase cars directly from the in-house showroom. The factory ground is also home to the company’s design and distribution departments, located inside an office tower. The company prides itself in making electric cars affordable for the average citizen. 			
1739	1664	BUILDING_DESC	Faculty	0	University students who wish to specialize in certain areas go to these Faculty buildings. Each building educates citizens in one subject, like astronomy, arts, biology or law. Students can pick and choose to go to one of these buildings or a main University, but each Faculty building operates individually.			
1739	1665	BUILDING_DESC	Intelligence Agency	0	This government building gathers information and enforces mass surveillance throughout your region. With an ever growing need for high profile security measures, your city can now task the Central Police Intelligence Agency (CPI) with public as well as covert operations. 			
1739	1666	BUILDING_DESC	Medical Laboratory	0	Biochemists and pathologists analyze clinical samples and groups of patients while creating new types of pharmaceutical medicine. The Medical Laboratory is a special Healthcare institution which not only treats patients but also analyzes viral infections. 			
1739	1667	BUILDING_DESC	Nanotechnology Center	0	Cutting edge development center where physicists experiment with devices and materials at a molecular scale. Nanotechnology revolves around manipulating matter with extreme precision, invisible to the naked eye. The Center is shaped after a carbon fullerene, which has a molecular structure often associated with nanotechnology.			
1739	1668	BUILDING_DESC	Research Center	0	Scientists from all over the world gather at RDC to develop the latest technological advancements. The Research Center houses a multidisciplinary staff of engineers, biologists, chemists and mathematicians. RDC hosts many science related conventions which attract a host of highly educated researchers. 			
1739	1669	BUILDING_DESC	Robotics Institute	0	Head office for a large corporation which creates autonomous robots and military drones. The Robotics Institute deals with a variety of automated machines intended for industrial and commercial usage. Many of these machines are intended for hazardous environments.			
1739	1670	BUILDING_DESC	Semiconductor Plant	0	This plant manufactures high performance processing units for computers, mobile phones and medical equipment. The foundry features two very large redundant production lines which have to be kept isolated from dust and other exterior elements due to the tiny scale at which microcircuits are created. 			
1739	1671	BUILDING_DESC	Software Development Studio	0	Office building where programmers and software engineers create operating systems and security packages. The building is inspired by the company brand name ‘Starboard Software’, mimicking a ship’s hull and deck. The company has been dominating the industry for decades.			
1739	1672	BUILDING_DESC	Space Shuttle Launch Site	0	Launch facility for a reusable space orbiter. The shuttle is used to deliver and maintain artificial satellites. At launch, two solid rocket boosters push the craft into earth’s upper atmosphere. The facility deals with highly flammable propellants, so emergency personnel should stand guard nearby.			
1739	1673	BUILDING_DESC	Television Station	0	Citizens receive their daily headlines from this public service broadcasting station which employs a large number of journalists. Communications Service 1 (CS1) is an international distributor for a whole range of programs and shows. The station features a telecommunications tower capable of transmitting radio and television. 			
1739	1674	BUILDING_DESC	Vertical Farm	0	Vertical farming is the ultimate solution to agriculture in an urbanized world. This structure has vertically stacked floors allowing a large number of crops to be grown in a relatively small area. Many floors are enclosed similarly to greenhouses, while others are open to outside weather conditions. 			
1739	1675	BUILDING_DESC	Wave Power Plant	0	Harness the kinetic power of water with an affordable Wave Power Plant. Waves are created by wind passing over the water’s surface. Strong wind speed pushes the water into a series of reservoirs, which then feed the interior generators to produce power. Cables are used to deliver the electricity onshore.			
1739	1676	BUILDING_DESC	police_station_EU	0	Police cars are dispatched from the Police Station to patrol the city and respond to criminal activity.			
1739	1677	BUILDING_DESC	Police Headquarters EU	0	The Police Headquarters can maintain a large fleet of police patrol cars and respond to numerous incidents at the same time. Police presence helps control the crime rate and keeps citizens safe and happy.			
1739	1678	BUILDING_DESC	Fire_Station_EU	0	Fire Stations can maintain a large number of firefighters and fire engines and respond to multiple simultaneous emergencies around the city.			
1739	1679	BUILDING_DESC	firehouse_EU	0	Fight against fires by building a Fire House. Fire houses maintain firefighter teams and fire engines that will respond to fire emergencies.			
1739	1680	BUILDING_DESC	medicalclinicEU	0	The Medical Clinic is a small healthcare facility. Each patient takes up one bed for some time, so make sure there are enough healthcare facilities in the city to handle all patients. Sufficient healthcare will keep your citizens healthy.			
1739	1681	BUILDING_DESC	hospital_EU	0	The Hospital treats citizens who fall ill or have an accident. Each patient takes up one bed for some time, so make sure there are enough hospitals in the city to handle all patients, otherwise city health can fall. The Hospital has a helipad and can accept helicopters.			
1739	1682	BUILDING_DESC	Elementary_School_EU	0	Elementary Schools educate children. Placing one makes the neighborhood more attractive to families with children. Education is a requirement for buildings to level up. \n\nOnly children can attend elementary school.\n			
1739	1683	BUILDING_DESC	highschool_EU	0	High Schools educate teenagers to prepare them to become educated workers. Education is a requirement for buildings to level up. Higher level industry requires educated workers. \n\nOnly teenagers can attend high school.\n			
1739	1684	BUILDING_DESC	University_EU	0	The University provides education for young adults. Without a university they will find jobs instead of getting more education. Education is a requirement for buildings to level up. Higher level industry requires educated workers. Only young adults can attend the university.			
1739	1685	BUILDING_DESC	hypermarket	0	If a supermarket is not enough for you, this is your choice. Hypermarket has everything from groceries to home appliances under one roof. And that's not all! There is free parking 24/7 and special discounts every day! 			
1739	1686	BUILDING_DESC	government_offices	0	Government offices. You will never find a more scrupulous hive of bureaucrats and administrators.			
1739	1687	BUILDING_DESC	city_hall	0	The City Hall houses the city council and its associated departments and their employees. City hall is usually used for the council meeting, but may also be used for various public meetings and events.			
1739	1688	BUILDING_DESC	amsterdam_palace	0	Originally built to serve as a city hall, but its fancy decoration and functional layout attracted the local royalty to acquire the premises as their permanent residence. 			
1739	1689	BUILDING_DESC	theatre	0	Theatrical plays and musical concerts are best experienced in a proper theater built to honor the traditional performance arts. 			
1739	1690	BUILDING_DESC	cinema	0	See all the latest blockbusters and hot indie movies from the silver screen. 			
1739	1691	BUILDING_DESC	cathedral_of_cologne	0	This huge medieval church took over 100 years to build. It's no wonder that it is still the largest cathedral in Europe. 			
1739	1692	BUILDING_DESC	shopping_center	0	This building forms a complex of shops, cafes, restaurants and other retail facilities. An excellent place to hang out with your friends or go crazy with your credit card. 			
1739	1693	BUILDING_DESC	department_store	0	A retail establishment offering a wide variety of consumer goods which are featured in their own departments in the store.			
1739	1694	BUILDING_DESC	london_eye_anim	0	This 135-meter tall structure is the world's tallest Ferris wheel also known as the Millennium Wheel. Its wheel is 120 meters in diameter and supported by steel cables. It looks like a giant bicycle wheel. 			
1739	1695	BUILDING_DESC	Big_Ben	0	This supersized clock tower is perhaps the best-known symbol of the United Kingdom. With this famously reliable clock, you will never miss tea time again.			
1739	1696	BUILDING_DESC	arena	0	Football and track and field sports are at their best in an open-air sports arena. Natural sunshine and fresh air make the events much more enjoyable. Except when it's raining, that is. 			
1739	1697	BUILDING_DESC	gherkin	0	This eccentric skyscraper is a hub for financial business and has a very nice restaurant with a 360-degree view at the top floor. 			
1739	1698	BUILDING_DESC	Tennis_Court_EU	0	Tennis is a sport that requires a court with a proper surface and equipment to play. With this high-quality tennis court, you can let the noble sport of tennis flourish in the city. 			
1739	1699	BUILDING_DESC	Winter Market 01	0	Traditional Winter Market is finally here! This well-known full of scent street market offers delicious food, warm drinks and unique handicrafts from open-air stalls. Once build citizens will join the celebration of the genuine holiday spirit with their families and friends. 			
1739	1700	BUILDING_DESC	H_Hub01	0	This station is a multi-platform metro and train hub housed inside a big glass box.			
1739	1701	BUILDING_DESC	H_Hub02_A	0	A Multi-Platform below ground metro station with a bustling plaza on top			
1739	1702	BUILDING_DESC	H_Hub03	0	Multi-platform train station hub that has and elevated and a sunken level to allow separate train networks to cross-connect.			
1739	1703	BUILDING_DESC	H_Hub03 sub1	0	Multi-platform train station hub that has and elevated and a sunken level to allow separate train networks to cross-connect.			
1739	1704	BUILDING_DESC	H_Hub04	0	This is a multi-platform elevated station positioned over a market place that has been operating for many years.			
1739	1705	BUILDING_DESC	H_Hub04 sub1	0	This is a multi-platform elevated station positioned over a market place that has been operating for many years.			
1739	1706	BUILDING_DESC	M_Elevated Metro Station Bypass	0	This is a suburban elevated metro station. Compact and allows metro trains to zoom overhead through your city.			
1739	1707	BUILDING_DESC	M_Elevated Metro Station Dual Island	0	A compact, space saving elevated metro station with 4 platforms. 2 upline and 2 downline.			
1739	1708	BUILDING_DESC	M_Elevated Metro Station Island	0	A Compact, space saving elevated metro station with 2 platforms. 1 upline and 1 downline.			
1739	1709	BUILDING_DESC	M_Metro Bypass Station	0	Open to the surface, this below ground station has 2 platforms and 2 inside tracks for express trains to bypass the stop.			
1739	1710	BUILDING_DESC	M_Metro Bypass Station sub1 1	0	Open to the surface, this below ground station has 2 platforms and 2 inside tracks for express trains to bypass the stop.			
1739	1711	BUILDING_DESC	M_Metro Dual Island Station	0	Open to the surface, this below ground station has 4 platforms, 2 upline and 2 downline.			
1739	1712	BUILDING_DESC	M_Metro Island Station	0	Open to the surface, this below ground station has 2 platforms, 1 upline and 1 downline.			
1739	1713	BUILDING_DESC	T_Elevated Bypass Train Station	0	This elevated train station has 2 platforms and 2 inside tracks for express trains to bypass the stop. The parking lot is a great place for citizens to park and ride.			
1739	1714	BUILDING_DESC	T_Elevated Bypass Train Station Sub1	0	This elevated train station has 2 platforms and 2 inside tracks for express trains to bypass the stop. The parking lot is a great place for citizens to park and ride.			
1739	1715	BUILDING_DESC	T_Elevated Dual Island Train Station	0	This elevated train station has 4 platforms, 2 upline and 2 downline. The parking lot is a great place for citizens to park and ride.			
1739	1716	BUILDING_DESC	T_Elevated Dual Island Train Station Sub1	0	This elevated train station has 4 platforms, 2 upline and 2 downline. The parking lot is a great place for citizens to park and ride.			
1739	1717	BUILDING_DESC	T_Elevated Island Train Station	0	This elevated train station has 2 platforms, 1 upline and 1 downline. The parking lot is a great place for citizens to park and ride.			
1739	1718	BUILDING_DESC	T_Elevated Island Platform Sub1	0	This elevated train station has 2 platforms, 1 upline and 1 downline. The parking lot is a great place for citizens to park and ride.			
1739	1719	BUILDING_DESC	T_Ground Bypass Train Station	0	This ground bypass train station has 2 platforms and 2 inside tracks for express trains to bypass the stop. The parking lot is a great place for citizens to park and ride.			
1739	1720	BUILDING_DESC	T_Ground Bypass Train Station Sub2	0	This train station has 2 platforms and 2 inside tracks for express trains to bypass the stop. The parking lot is a great place for citizens to park and ride.			
1739	1721	BUILDING_DESC	T_Ground Dual Island Train Station	0	This train station has 4 platforms, 2 upline and 2 downline. The parking lot is a great place for citizens to park and ride.			
1739	1722	BUILDING_DESC	T_Ground Dual Island Train Station sub1	0	This train station has 4 platforms, 2 upline and 2 downline. The parking lot is a great place for citizens to park and ride.			
1739	1723	BUILDING_DESC	T_Ground Island Train Station	0	This train station has 2 platforms , 1 upline and 1 downline. The parking lot is a great place for citizens to park and ride.			
1739	1724	BUILDING_DESC	ccp8-na2lane_pillar	0	Pillar asset of American Two-Lane Truss Bridge			
1739	1725	BUILDING_DESC	ccp8-euro4lane_pillar	0	Pillar asset of European Four-Lane Stone Bridge			
1739	1726	BUILDING_DESC	ccp8-na4lane_pillar	0	Pillar asset of American Four-Lane Truss Bridge			
1739	1727	BUILDING_DESC	ccp8-na6lane_pillar	0	Pillar asset of American Six-Lane Stone Bridge			
1739	1728	BUILDING_DESC	ccp8-naped_pillar	0	Pillar asset of American Pedestrian Bridge			
1739	1729	BUILDING_DESC	ccp8-hstrail_pillar	0	Pillar asset of High Speed Rail Viaduct			
1739	1730	BUILDING_DESC	ccp8-eurorail1_pillar	0	Pillar asset of European Rail Bridge 1			
1739	1731	BUILDING_DESC	ccp8-eurorail2_pillar	0	Pillar asset of European Rail Bridge 2			
1739	1732	BUILDING_DESC	ccp8-highway_pillar	0	Pillar asset of Three-Lane Highway Viaduct			
1739	1733	BUILDING_DESC	ccp8-pier-seine	0	Simple, decorative pier with small entertainment radius, based on the ones located on Seine river.			
1739	1734	BUILDING_DESC	ccp8-pier-rhine	0	Simple, decorative pier with small entertainment radius, based on the ones located on Rhine river.			
1739	1735	BUILDING_DESC	Football Stadium ITA	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Juventus Stadium is the home of Juventus Football Club.			
1739	1736	BUILDING_DESC	Football Stadium ENG	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Stamford Bridge is the home of Chelsea FC.			
1739	1737	BUILDING_DESC	Football Stadium ESP	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Camp Nou is the home stadium of FC Barcelona.			
1739	1738	BUILDING_DESC	Football Stadium FR	0	Build a football stadium to allow your city to have its very own football team! The team plays matches at the stadium and if they are victorious, the city (meaning you) gets a considerable prize sum. Paris Saint-Germain F.C. calls the Parc des Princes stadium home.			
BUILDING_SHORT_DESC	822	BUILDING_SHORT_DESC	Panda Sanctuary	0	The Panda Sanctuary landmark is a home to happy pandas. Citizens can come and see them enjoy life.			
1740	823	BUILDING_SHORT_DESC	Temple	0	Citizens visit the Temple Complex landmark to have a moment of peace and quiet.			
1740	824	BUILDING_SHORT_DESC	Oriental Pearl Tower	0	The Oriental Pearl Tower is a grand office building landmark.			
1740	825	BUILDING_SHORT_DESC	ChirpX Launch Control Center	0	The ChirpX Launch site builds rockets in order to provide public space transport services.			
1740	826	BUILDING_SHORT_DESC	ChirpyBirthday Balloon Tours	0	The starting point for residents and tourists to go on tours with a huge Chirper balloon.			
1740	827	BUILDING_SHORT_DESC	Prison	0	The Prison holds inmates serving their punishment.			
1740	828	BUILDING_SHORT_DESC	Casino	0	Casinos attract tourists with their gambling activities and live shows. 			
1740	829	BUILDING_SHORT_DESC	LuxuryHotel	0	A luxurious tower hotel with a roof terrace. 			
1740	830	BUILDING_SHORT_DESC	Fancy Fountain	0	A beatifully illuminated fountain. 			
1740	831	BUILDING_SHORT_DESC	DrivingRange	0	Driving range for golf practice and simple leisure. 			
1740	251	BUILDING_SHORT_DESC	Zoo	0	A modern zoo with facilities for various animals. 			
1740	832	BUILDING_SHORT_DESC	Bus Station	0	The Bus Station is a hub for bus traffic.			
1740	833	BUILDING_SHORT_DESC	Skatepark	0	A park purpose-built for skating and other such sports. 			
1740	834	BUILDING_SHORT_DESC	9x15_RidingStable	0	Facilities for keeping horses and practice horseback riding. 			
1740	835	BUILDING_SHORT_DESC	Beachvolley Court	0	A court for playing beach volleyball.			
1740	836	BUILDING_SHORT_DESC	2x8_FishingPier	0	A pier for recreational fishing. 			
1740	837	BUILDING_SHORT_DESC	Large Airport	0	The Large Airport can handle more planes than the regular Airport. Thus it brings in more tourists.			
1740	838	BUILDING_SHORT_DESC	Cargo Hub	0	The Cargo Hub accepts cargo trains to deliver and pick up goods straight from the dock.			
1740	839	BUILDING_SHORT_DESC	Taxi Depot	0	Taxi cabs start and end their shifts here.			
1740	840	BUILDING_SHORT_DESC	Taxi Stand	0	When a taxi cab is not busy it will go to the closest taxi stand.			
1740	841	BUILDING_SHORT_DESC	MagickaPark	0	A theme park with a Magicka theme.			
1740	842	BUILDING_SHORT_DESC	2x2_Jet_ski_rental	0	A jet ski rental company.			
1740	843	BUILDING_SHORT_DESC	3x2_Fishing tours	0	A company that arranges fishing trips.			
1740	844	BUILDING_SHORT_DESC	4x4_Marina	0	A small marina for yachts and small boats.			
1740	845	BUILDING_SHORT_DESC	2x4_RestaurantPier	0	A restaurant facility built on water. 			
1740	846	BUILDING_SHORT_DESC	large_stand_01_anim	0	An aircraft stand for large passenger planes.			
1740	847	BUILDING_SHORT_DESC	Large Terminal Style A	0	A classic style large airport entrance building with separate stories for arrivals and departures. Connect concourses to this building to expand your airport!			
1740	848	BUILDING_SHORT_DESC	Small 2 Story Terminal Style A	0	A classic style small airport entrance building with separate stories for arrivals and departures. Connect concourses to this building to expand your airport!			
1740	849	BUILDING_SHORT_DESC	Small Terminal One Story Style A	0	A classic style small airport entrance building. Connect concourses to this building to expand your airport!			
